"BPrev","BStreak","B_Age","B_Height","B_ID","B_Location","B_Weight","B_Total_Grappling_Reversals_Landed","B_Total_Grappling_Standups_Landed","B_Total_Grappling_Submissions_Attempts","B_Total_Grappling_Takedowns_Attempts","B_Total_Grappling_Takedowns_Landed","B_Total_Strikes_Body Significant Strikes_Attempts","B_Total_Strikes_Body Significant Strikes_Landed","B_Total_Strikes_Body Total Strikes_Attempts","B_Total_Strikes_Body Total Strikes_Landed","B_Total_Strikes_Clinch Body Strikes_Attempts","B_Total_Strikes_Clinch Body Strikes_Landed","B_Total_Strikes_Clinch Head Strikes_Attempts","B_Total_Strikes_Clinch Head Strikes_Landed","B_Total_Strikes_Clinch Leg Strikes_Attempts","B_Total_Strikes_Clinch Leg Strikes_Landed","B_Total_Strikes_Clinch Significant Kicks_Attempts","B_Total_Strikes_Clinch Significant Kicks_Landed","B_Total_Strikes_Clinch Significant Punches_Attempts","B_Total_Strikes_Clinch Significant Punches_Landed","B_Total_Strikes_Clinch Significant Strikes_Attempts","B_Total_Strikes_Clinch Significant Strikes_Landed","B_Total_Strikes_Clinch Total Strikes_Attempts","B_Total_Strikes_Clinch Total Strikes_Landed","B_Total_Strikes_Distance Body Kicks_Attempts","B_Total_Strikes_Distance Body Kicks_Landed","B_Total_Strikes_Distance Body Punches_Attempts","B_Total_Strikes_Distance Body Punches_Landed","B_Total_Strikes_Distance Body Strikes_Attempts","B_Total_Strikes_Distance Body Strikes_Landed","B_Total_Strikes_Distance Head Kicks_Attempts","B_Total_Strikes_Distance Head Kicks_Landed","B_Total_Strikes_Distance Head Punches_Attempts","B_Total_Strikes_Distance Head Punches_Landed","B_Total_Strikes_Distance Head Strikes_Attempts","B_Total_Strikes_Distance Head Strikes_Landed","B_Total_Strikes_Distance Leg Kicks_Attempts","B_Total_Strikes_Distance Leg Kicks_Landed","B_Total_Strikes_Distance Leg Strikes_Attempts","B_Total_Strikes_Distance Leg Strikes_Landed","B_Total_Strikes_Distance Strikes_Attempts","B_Total_Strikes_Distance Strikes_Landed","B_Total_Strikes_Ground Body Strikes_Attempts","B_Total_Strikes_Ground Body Strikes_Landed","B_Total_Strikes_Ground Head Strikes_Attempts","B_Total_Strikes_Ground Head Strikes_Landed","B_Total_Strikes_Ground Leg Strikes_Attempts","B_Total_Strikes_Ground Leg Strikes_Landed","B_Total_Strikes_Ground Significant Kicks_Attempts","B_Total_Strikes_Ground Significant Kicks_Landed","B_Total_Strikes_Ground Significant Punches_Attempts","B_Total_Strikes_Ground Significant Punches_Landed","B_Total_Strikes_Ground Significant Strikes_Attempts","B_Total_Strikes_Ground Significant Strikes_Landed","B_Total_Strikes_Ground Total Strikes_Attempts","B_Total_Strikes_Ground Total Strikes_Landed","B_Total_Strikes_Head Significant Strikes_Attempts","B_Total_Strikes_Head Significant Strikes_Landed","B_Total_Strikes_Head Total Strikes_Attempts","B_Total_Strikes_Head Total Strikes_Landed","B_Total_Strikes_Kicks_Attempts","B_Total_Strikes_Kicks_Landed","B_Total_Strikes_Knock Down_Landed","B_Total_Strikes_Leg Total Strikes_Attempts","B_Total_Strikes_Leg Total Strikes_Landed","B_Total_Strikes_Legs Significant Strikes_Attempts","B_Total_Strikes_Legs Significant Strikes_Landed","B_Total_Strikes_Legs Total Strikes_Attempts","B_Total_Strikes_Legs Total Strikes_Landed","B_Total_Strikes_Punches_Attempts","B_Total_Strikes_Punches_Landed","B_Total_Strikes_Significant Strikes_Attempts","B_Total_Strikes_Significant Strikes_Landed","B_Total_Strikes_Total Strikes_Attempts","B_Total_Strikes_Total Strikes_Landed","B_Total_TIP_Back Control Time","B_Total_TIP_Clinch Time","B_Total_TIP_Control Time","B_Total_TIP_Distance Time","B_Total_TIP_Ground Control Time","B_Total_TIP_Ground Time","B_Total_TIP_Guard Control Time","B_Total_TIP_Half Guard Control Time","B_Total_TIP_Misc. Ground Control Time","B_Total_TIP_Mount Control Time","B_Total_TIP_Neutral Time","B_Total_TIP_Side Control Time","B_Total_TIP_Standing Time","Max_round","RPrev","RStreak","R_Age","R_Height","R_ID","R_Location","R_Weight","R_Total_Grappling_Reversals_Landed","R_Total_Grappling_Standups_Landed","R_Total_Grappling_Submissions_Attempts","R_Total_Grappling_Takedowns_Attempts","R_Total_Grappling_Takedowns_Landed","R_Total_Strikes_Body Significant Strikes_Attempts","R_Total_Strikes_Body Significant Strikes_Landed","R_Total_Strikes_Body Total Strikes_Attempts","R_Total_Strikes_Body Total Strikes_Landed","R_Total_Strikes_Clinch Body Strikes_Attempts","R_Total_Strikes_Clinch Body Strikes_Landed","R_Total_Strikes_Clinch Head Strikes_Attempts","R_Total_Strikes_Clinch Head Strikes_Landed","R_Total_Strikes_Clinch Leg Strikes_Attempts","R_Total_Strikes_Clinch Leg Strikes_Landed","R_Total_Strikes_Clinch Significant Kicks_Attempts","R_Total_Strikes_Clinch Significant Kicks_Landed","R_Total_Strikes_Clinch Significant Punches_Attempts","R_Total_Strikes_Clinch Significant Punches_Landed","R_Total_Strikes_Clinch Significant Strikes_Attempts","R_Total_Strikes_Clinch Significant Strikes_Landed","R_Total_Strikes_Clinch Total Strikes_Attempts","R_Total_Strikes_Clinch Total Strikes_Landed","R_Total_Strikes_Distance Body Kicks_Attempts","R_Total_Strikes_Distance Body Kicks_Landed","R_Total_Strikes_Distance Body Punches_Attempts","R_Total_Strikes_Distance Body Punches_Landed","R_Total_Strikes_Distance Body Strikes_Attempts","R_Total_Strikes_Distance Body Strikes_Landed","R_Total_Strikes_Distance Head Kicks_Attempts","R_Total_Strikes_Distance Head Kicks_Landed","R_Total_Strikes_Distance Head Punches_Attempts","R_Total_Strikes_Distance Head Punches_Landed","R_Total_Strikes_Distance Head Strikes_Attempts","R_Total_Strikes_Distance Head Strikes_Landed","R_Total_Strikes_Distance Leg Kicks_Attempts","R_Total_Strikes_Distance Leg Kicks_Landed","R_Total_Strikes_Distance Leg Strikes_Attempts","R_Total_Strikes_Distance Leg Strikes_Landed","R_Total_Strikes_Distance Strikes_Attempts","R_Total_Strikes_Distance Strikes_Landed","R_Total_Strikes_Ground Body Strikes_Attempts","R_Total_Strikes_Ground Body Strikes_Landed","R_Total_Strikes_Ground Head Strikes_Attempts","R_Total_Strikes_Ground Head Strikes_Landed","R_Total_Strikes_Ground Leg Strikes_Attempts","R_Total_Strikes_Ground Leg Strikes_Landed","R_Total_Strikes_Ground Significant Kicks_Attempts","R_Total_Strikes_Ground Significant Kicks_Landed","R_Total_Strikes_Ground Significant Punches_Attempts","R_Total_Strikes_Ground Significant Punches_Landed","R_Total_Strikes_Ground Significant Strikes_Attempts","R_Total_Strikes_Ground Significant Strikes_Landed","R_Total_Strikes_Ground Total Strikes_Attempts","R_Total_Strikes_Ground Total Strikes_Landed","R_Total_Strikes_Head Significant Strikes_Attempts","R_Total_Strikes_Head Significant Strikes_Landed","R_Total_Strikes_Head Total Strikes_Attempts","R_Total_Strikes_Head Total Strikes_Landed","R_Total_Strikes_Kicks_Attempts","R_Total_Strikes_Kicks_Landed","R_Total_Strikes_Knock Down_Landed","R_Total_Strikes_Leg Total Strikes_Attempts","R_Total_Strikes_Leg Total Strikes_Landed","R_Total_Strikes_Legs Significant Strikes_Attempts","R_Total_Strikes_Legs Significant Strikes_Landed","R_Total_Strikes_Legs Total Strikes_Attempts","R_Total_Strikes_Legs Total Strikes_Landed","R_Total_Strikes_Punches_Attempts","R_Total_Strikes_Punches_Landed","R_Total_Strikes_Significant Strikes_Attempts","R_Total_Strikes_Significant Strikes_Landed","R_Total_Strikes_Total Strikes_Attempts","R_Total_Strikes_Total Strikes_Landed","R_Total_TIP_Back Control Time","R_Total_TIP_Clinch Time","R_Total_TIP_Control Time","R_Total_TIP_Distance Time","R_Total_TIP_Ground Control Time","R_Total_TIP_Ground Time","R_Total_TIP_Guard Control Time","R_Total_TIP_Half Guard Control Time","R_Total_TIP_Misc. Ground Control Time","R_Total_TIP_Mount Control Time","R_Total_TIP_Neutral Time","R_Total_TIP_Side Control Time","R_Total_TIP_Standing Time","winner"
"2","2","30","190","1984","Fort Worth, Texas USA","70","0","2","0","1","0","35","18","35","18","4","4","6","3","2","2","5","5","11","3","12","9","13","10","23","8","9","5","31","14","45","9","243","70","298","80","20","10","19","14","348","108","0","0","1","0","0","0","0","0","0","0","1","0","9","8","305","83","310","88","94","33","1","0","0","21","16","25","20","266","81","361","117","370","126","0","110","41","1563","24","127","14","0","10","0","1641","0","1673","3","2","2","22","175","2258","Epping, Victoria Australia","70","0","0","2","13","5","9","7","22","20","2","2","6","5","3","3","0","0","0","0","11","10","29","28","0","0","0","0","6","4","0","0","0","0","67","15","0","0","8","8","81","27","1","1","55","48","0","0","0","0","0","0","56","49","126","114","128","68","202","137","0","0","0","0","0","11","11","12","12","0","0","148","86","236","169","77","374","680","459","357","393","95","0","0","131","478","54","833","blue"
"2","1","29","177","1481","Makaha, Hawaii USA","70","0","0","2","0","0","22","17","27","22","7","6","3","2","1","1","4","3","2","2","11","9","18","16","10","7","8","5","15","11","2","0","66","33","54","20","1","0","2","1","71","32","0","0","0","0","0","0","0","0","0","0","0","0","0","0","57","22","59","24","23","15","0","0","0","3","2","3","2","84","48","82","41","89","48","0","210","44","369","9","33","0","0","9","0","376","0","579","3","2","2","31","177","1982","Bridgewater, Massachusetts USA","70","0","1","1","0","0","14","8","14","8","4","4","15","9","1","0","0","0","0","0","20","13","25","17","2","2","2","1","10","4","5","2","63","27","207","61","2","2","9","8","226","73","0","0","9","6","0","0","0","0","5","5","9","6","17","11","231","76","244","85","11","8","1","8","6","10","8","2","2","76","39","255","92","268","101","0","138","17","1111","7","155","0","0","3","4","1123","0","1249","blue"
"7","0","32","180","1272","Miami, Florida USA","77","0","8","5","16","7","123","103","164","143","32","30","75","51","3","3","24","17","24","18","110","84","306","267","23","20","16","10","85","68","8","4","212","77","507","181","27","19","61","42","653","291","6","5","44","29","1","0","2","2","50","43","51","34","139","108","626","261","866","475","88","66","0","0","0","65","45","68","48","386","219","814","409","1098","666","0","1645","1258","7006","738","907","261","105","255","117","7188","0","5051","3","8","0","32","172","875","Sunderland England","70","0","6","0","7","3","143","91","174","121","30","25","27","18","3","2","1","1","0","0","60","45","121","101","5","4","6","4","113","66","2","1","46","25","431","103","1","1","67","58","611","227","0","0","18","11","0","0","2","2","9","7","18","11","60","46","476","132","535","180","11","9","2","0","0","70","60","83","73","65","40","689","283","792","374","0","955","406","4019","152","685","70","0","1","80","4086","1","4974","blue"
"3","1","36","170","2332","Cole Harbour, Nova Scotia Canada","56","0","5","1","15","3","39","31","64","54","16","14","11","7","2","2","14","12","2","1","29","23","46","37","2","0","1","0","19","13","3","0","21","7","99","31","3","1","8","5","126","49","4","4","46","27","1","1","2","2","48","31","51","32","157","120","156","65","229","130","25","16","0","0","0","11","8","36","22","103","67","206","104","329","206","0","425","625","521","430","1633","69","40","172","100","587","49","946","3","5","1","23","167","2118","Milwaukee, Wisconsin USA","56","0","4","2","10","5","63","32","87","55","0","0","21","14","0","0","4","2","8","2","21","14","27","20","15","13","8","5","63","32","22","10","307","95","572","146","9","9","32","26","667","204","0","0","71","38","1","1","10","5","19","13","72","39","153","112","664","198","725","253","60","39","1","6","5","33","27","29","23","363","136","760","257","847","336","0","154","551","2623","534","1195","262","134","23","100","2731","15","2777","red"
"0","0","32","177","2361","Panama City PAN","65","0","1","0","5","2","20","13","30","22","5","4","10","5","1","1","1","1","1","0","16","11","28","21","2","1","1","1","13","8","1","0","26","9","93","27","3","2","11","8","118","44","1","1","14","9","0","0","0","0","4","3","15","11","43","35","117","42","143","64","10","6","0","2","1","13","10","14","12","42","21","151","66","190","101","16","191","263","621","190","371","58","34","14","52","654","14","813","3","0","0","28","172","2360","Tijuana, Baja California Mexico","65","0","1","1","8","3","28","19","40","30","7","5","14","7","2","1","2","2","2","1","22","15","36","28","4","2","3","2","19","11","2","0","47","17","137","41","4","3","16","12","173","65","1","1","19","13","0","0","0","0","7","5","22","15","60","49","170","62","207","93","16","11","0","2","2","18","15","20","17","72","37","218","97","270","143","33","270","388","917","279","487","75","55","24","71","956","19","1182","red"
"1","0","35","167","2074","Belem, Para Brazil","70","0","2","0","9","3","6","4","6","4","1","1","2","1","0","0","0","0","0","0","3","2","4","3","0","0","0","0","5","3","0","0","0","0","78","25","0","0","3","3","86","31","0","0","0","0","0","0","0","0","0","0","0","0","4","4","80","26","84","30","0","0","0","0","0","3","3","4","4","0","0","89","33","94","38","0","208","183","387","71","308","10","3","0","58","443","0","595","3","2","1","31","182","2261","Rio de Janeiro Brazil","70","0","2","0","10","4","56","31","57","32","9","5","22","14","1","0","1","1","13","8","32","19","35","22","1","1","13","12","47","26","0","0","189","69","379","110","14","11","27","23","453","159","0","0","0","0","0","0","0","0","0","0","0","0","2","2","401","124","403","126","16","13","0","0","0","28","23","30","25","215","89","485","178","490","183","0","269","82","1468","42","61","17","1","23","1","1589","0","1737","blue"
"0","0","34","175","1386","St. Louis, Missouri United States","77","0","0","0","4","1","15","10","22","17","3","2","7","4","0","0","1","0","1","0","12","8","20","16","1","1","2","1","10","6","1","0","26","9","80","24","2","1","8","6","100","37","0","0","10","6","0","0","0","0","3","2","11","8","32","26","98","35","119","52","8","5","0","1","0","9","7","10","8","41","20","124","54","154","80","14","141","194","549","139","267","35","24","12","40","566","9","648","3","0","0","32","187","663","Albuquerque, New Mexico USA","77","0","0","0","4","1","18","12","26","19","4","3","8","4","1","1","1","1","1","0","14","9","24","18","2","1","2","1","12","7","1","0","28","10","87","25","2","2","10","8","111","41","0","0","12","8","0","0","0","0","2","2","12","8","36","29","108","38","130","56","9","6","0","1","1","12","10","13","10","42","20","139","60","172","89","19","167","225","589","154","292","40","28","12","40","617","12","752","blue"
"0","0","35","203","2194","Fullerton, CA USA","115","0","0","0","1","0","6","4","10","7","1","1","3","1","0","0","0","0","0","0","5","3","9","7","0","0","0","0","4","2","0","0","8","3","31","9","1","0","3","2","39","14","0","0","4","3","0","0","0","0","1","1","5","3","14","11","39","14","47","21","3","2","0","0","0","4","3","4","4","14","7","50","22","63","33","5","63","87","207","63","123","19","11","4","17","218","4","271","3","0","0","32","190","2082","Houston, Texas United States","118","0","0","0","2","1","9","6","13","10","2","1","4","2","0","0","0","0","0","0","7","5","12","9","1","0","1","0","6","3","0","0","15","5","45","13","1","1","5","4","57","21","0","0","6","4","0","0","0","0","2","1","7","5","20","16","56","20","69","31","5","3","0","0","0","6","5","6","5","24","12","72","32","90","47","11","90","129","305","93","162","25","18","8","23","318","6","394","red"
"0","0","30","170","1970","Lee's Summit, Missouri USA","56","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","5","5","5","30","160","1495","Parkland, WA USA","56","0","5","3","40","19","154","117","191","152","88","77","93","61","0","0","10","10","0","0","181","138","317","266","2","2","1","1","57","32","3","2","12","6","220","76","4","1","96","67","373","175","9","8","20","14","0","0","3","2","10","10","29","22","131","117","333","151","499","305","23","18","0","0","0","96","67","131","101","52","45","583","335","821","558","0","950","1422","1769","860","902","135","62","88","366","1946","209","2719","red"
"0","0","34","177","1817","Bellefontaine, Ohio USA","70","0","1","0","5","2","20","13","30","22","5","4","10","5","1","1","1","1","1","0","16","11","28","21","2","1","1","1","13","8","1","0","26","9","93","27","3","2","11","8","118","44","1","1","14","9","0","0","0","0","4","3","15","11","43","35","117","42","143","64","10","6","0","2","1","13","10","14","12","42","21","151","66","190","101","16","191","263","621","190","371","58","34","14","52","654","14","813","3","0","0","28","180","1814","San Francisco, CA USA","70","0","1","1","8","3","28","19","40","30","7","5","14","7","2","1","2","2","2","1","22","15","36","28","4","2","3","2","19","11","2","0","47","17","137","41","4","3","16","12","173","65","1","1","19","13","0","0","0","0","7","5","22","15","60","49","170","62","207","93","16","11","0","2","2","18","15","20","17","72","37","218","97","270","143","33","270","388","917","279","487","75","55","24","71","956","19","1182","red"
"0","0","29","190","2072","Rio de Janeiro Brazil","84","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","3","1","1","30","187","2061","Atlanta, GA USA","93","0","0","0","3","2","14","11","14","11","1","1","1","1","0","0","2","2","1","0","2","2","2","2","7","5","3","3","13","10","4","2","165","41","169","47","11","10","11","10","193","67","0","0","5","3","0","0","0","0","6","3","5","3","7","5","175","51","177","53","24","19","1","11","10","11","10","0","0","177","48","200","72","202","74","0","12","65","818","64","71","14","26","24","0","829","0","830","red"
"0","0","31","182","2241","Belo Horizonte, MG Brazil","84","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","3","1","0","35","187","2218","Columbus, OH USA","84","0","0","0","0","0","0","0","0","0","0","0","0","0","1","0","0","0","0","0","1","0","1","0","1","1","0","0","0","0","0","0","7","2","8","1","2","2","2","2","10","3","0","0","0","0","0","0","0","0","0","0","0","0","0","0","8","1","8","1","3","3","0","0","0","3","2","3","2","7","2","11","3","11","3","0","4","0","39","0","1","0","0","0","0","43","0","43","red"
"7","7","33","180","1815","Orange County, California United States","70","1","5","11","7","3","85","54","94","63","0","0","11","7","0","0","2","2","2","1","11","7","15","11","10","10","2","1","83","52","4","2","165","67","414","151","23","18","66","51","563","254","2","2","48","39","0","0","1","1","5","3","50","41","158","140","473","197","575","290","40","33","2","0","0","66","51","67","52","263","156","624","302","736","405","38","235","513","2136","459","1375","0","11","149","218","2233","43","2371","5","7","0","32","175","532","Rio de Janeiro Brazil","70","0","9","3","16","13","86","60","130","103","12","11","16","6","4","3","2","2","1","1","32","20","64","49","19","11","7","4","71","47","12","2","100","32","267","87","33","30","53","48","391","182","3","2","101","73","2","2","3","2","64","49","106","77","229","191","384","166","481","254","71","48","1","0","0","59","53","73","65","256","156","529","279","684","422","53","500","1489","1892","1269","1873","560","170","124","188","1948","174","2392","blue"
"3","3","35","177","2131","Osaka Japan","77","0","2","1","16","2","16","14","18","16","13","11","8","6","2","2","0","0","0","0","23","19","35","31","0","0","0","0","3","3","0","0","0","0","86","20","0","0","10","9","99","32","0","0","1","0","2","2","0","0","0","0","3","2","31","20","95","26","133","54","0","0","0","4","3","14","13","10","10","0","0","125","53","165","83","116","458","381","424","162","213","0","0","0","46","445","0","882","3","5","5","29","190","2047","Denver, Colorado USA","77","0","10","0","28","12","49","33","97","81","21","19","13","7","16","16","21","19","10","4","50","42","93","80","7","5","3","1","25","11","2","1","243","68","412","124","9","8","25","17","462","152","3","3","57","35","3","2","7","6","56","54","63","40","240","200","482","166","625","287","54","47","1","18","15","44","35","55","49","406","218","575","234","795","432","64","724","952","2024","559","1172","1","224","52","213","2121","5","2748","red"
"1","1","34","175","1386","St. Louis, Missouri United States","77","0","0","0","3","3","4","3","8","7","3","3","6","3","0","0","4","4","8","5","9","6","15","12","0","0","5","1","1","0","0","0","17","7","17","7","1","1","2","1","20","8","0","0","0","0","0","0","0","0","0","0","0","0","14","14","23","10","36","23","8","8","1","5","4","2","1","0","0","60","40","29","14","49","34","0","113","181","206","100","100","98","0","2","0","237","0","319","3","1","1","27","182","1176","Montreal, Quebec Canada","77","0","2","0","0","0","15","12","15","12","0","0","2","0","0","0","0","0","1","0","2","0","2","0","12","8","5","4","15","12","20","9","178","102","191","61","0","0","1","1","207","74","0","0","4","1","0","0","0","0","1","1","4","1","6","3","197","62","199","64","32","17","0","1","1","1","1","0","0","185","107","213","75","215","77","0","12","0","598","0","290","0","0","0","0","598","0","610","red"
"1","0","31","162","1913","Coconut Creek, Florida USA","61","0","3","0","2","2","3","2","8","7","0","0","4","3","0","0","0","0","9","7","4","3","9","8","3","1","10","4","3","2","2","0","55","15","48","6","19","18","20","16","71","24","0","0","0","0","0","0","0","0","0","0","0","0","1","1","52","9","53","10","24","19","0","0","0","20","16","20","16","75","27","75","27","81","33","0","42","23","584","23","274","8","0","15","0","595","0","626","3","2","0","30","170","2189","Xi'an China","61","0","4","2","9","1","19","9","20","10","2","2","16","4","1","1","1","1","0","0","19","7","30","15","7","3","15","7","16","6","9","0","95","27","116","23","5","4","6","5","138","34","1","1","3","3","0","0","0","0","0","0","4","4","26","24","135","30","167","57","22","8","0","2","2","7","6","5","4","116","40","161","45","194","73","0","413","113","739","89","578","20","37","12","16","806","4","1152","blue"
"4","4","33","180","1815","Orange County, California United States","70","0","5","5","4","3","17","12","26","21","0","0","6","2","0","0","2","2","2","1","6","2","8","4","10","10","2","1","15","10","4","2","165","67","181","57","23","18","28","18","224","85","2","2","8","3","0","0","1","1","5","3","10","5","88","77","195","62","265","126","40","33","1","0","0","28","18","29","19","263","156","240","92","320","166","38","165","285","841","243","857","0","0","149","56","898","0","1006","3","2","0","38","177","356","San Jose, CA USA","70","0","4","0","16","4","27","13","30","16","8","6","8","1","0","0","13","10","9","6","16","7","22","13","14","11","6","5","19","7","8","2","100","33","107","26","26","19","27","21","153","54","0","0","9","3","0","0","0","0","3","2","9","3","20","11","124","30","138","41","61","42","0","8","6","27","21","19","15","137","62","178","64","195","78","226","521","491","1432","370","448","58","23","61","0","1556","2","1953","blue"
"2","2","28","177","2373","Turku Finland","65","3","0","0","7","4","2","1","3","2","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","2","1","0","0","0","0","8","6","0","0","0","0","10","7","0","0","47","31","0","0","0","0","0","0","47","31","74","53","55","37","79","56","0","0","1","0","0","0","0","2","2","0","0","57","38","84","60","1","8","600","141","600","767","240","40","0","152","149","167","149","3","1","1","23","172","2570","Trimley St. Martin, Suffolk England","65","0","0","0","4","4","8","5","10","7","3","2","6","4","0","0","0","0","0","0","9","6","16","12","0","0","0","0","5","3","0","0","0","0","76","13","0","0","0","0","81","16","0","0","3","3","8","6","0","0","0","0","11","9","16","12","85","20","88","22","0","0","1","0","0","8","6","15","11","0","0","101","31","113","40","0","254","263","3779","159","167","74","8","0","77","3810","0","4033","red"
"0","0","25","160","2792","Bath, Michigan United States","52","0","0","0","1","0","5","3","7","5","1","1","2","1","0","0","0","0","0","0","4","2","7","5","0","0","0","0","3","2","0","0","6","2","23","6","0","0","2","2","29","11","0","0","3","2","0","0","0","0","1","0","3","2","10","8","29","10","35","16","2","1","0","0","0","3","2","3","3","10","5","37","16","47","25","4","47","65","155","47","92","14","8","3","13","163","3","203","4","0","0","26","165","2791","Rancho Cucamonga, California USA","52","0","0","0","2","0","7","4","10","7","1","1","3","1","0","0","0","0","0","0","5","3","9","7","1","0","0","0","4","2","0","0","11","4","34","10","1","0","4","3","43","16","0","0","4","3","0","0","0","0","1","1","5","3","15","12","42","15","51","23","4","2","0","0","0","4","3","5","4","18","9","54","24","67","35","8","67","97","229","69","121","18","13","6","17","239","4","295","red"
"2","2","38","180","1409","San Jose, California USA","93","0","0","2","3","3","18","17","36","35","2","2","4","3","0","0","0","0","4","4","6","5","8","7","0","0","2","2","0","0","4","1","34","14","35","8","0","0","0","0","35","8","16","15","60","40","0","0","0","0","131","92","76","55","169","136","99","51","176","116","4","1","1","0","0","0","0","0","0","245","177","117","68","212","151","15","28","672","222","662","662","0","132","193","44","237","278","250","5","1","1","29","193","549","Albuquerque, New Mexico USA","93","0","0","0","6","2","39","37","40","38","20","20","36","30","12","12","20","20","46","40","66","60","68","62","20","18","0","0","20","18","11","3","134","70","145","73","26","24","26","24","191","115","0","0","5","2","0","0","0","0","5","2","5","2","5","2","185","104","186","105","77","65","0","0","0","38","36","38","36","187","114","262","177","264","179","0","455","405","1197","19","19","4","0","15","0","1266","0","1652","red"
"2","1","35","165","438","Hollywood, CA USA","61","0","4","2","8","3","12","7","17","12","5","4","23","15","2","2","4","2","0","0","30","21","58","48","1","1","3","0","6","3","3","1","32","10","59","10","4","4","6","5","71","18","1","0","2","0","0","0","3","0","0","0","3","0","20","14","84","25","123","60","16","9","0","0","0","8","7","9","8","48","22","104","39","149","80","0","371","172","588","171","537","96","0","65","10","608","0","959","3","3","0","34","165","1034","Boise, ID USA","61","0","1","0","15","10","16","11","26","21","5","5","21","13","0","0","0","0","0","0","26","18","35","27","0","0","0","0","9","4","0","0","0","0","88","18","0","0","5","4","102","26","2","2","9","5","1","1","0","0","0","0","12","8","62","45","118","36","159","64","0","0","1","0","0","6","5","14","13","0","0","140","52","199","98","18","133","428","661","382","462","23","0","0","292","691","49","794","blue"
"1","0","36","170","1401","Venice, California USA","61","0","0","1","4","1","0","0","0","0","0","0","10","4","0","0","1","1","1","0","10","4","11","5","0","0","0","0","0","0","0","0","28","7","20","4","0","0","0","0","20","4","0","0","0","0","0","0","0","0","3","2","0","0","10","10","30","8","41","19","1","1","0","0","0","0","0","0","0","42","19","30","8","41","19","0","131","119","109","38","176","0","16","22","0","136","0","240","3","1","0","28","172","1719","Miami, Florida USA","61","0","0","0","2","1","1","1","1","1","1","1","2","0","0","0","1","1","1","1","3","1","4","2","0","0","0","0","0","0","0","0","2","1","1","0","1","1","1","1","2","1","0","0","31","19","1","1","6","4","47","38","32","20","48","33","34","19","49","32","8","6","0","0","0","2","2","4","3","54","44","37","22","54","36","0","47","188","22","188","611","59","31","98","0","69","0","69","red"
"2","2","34","193","1852","Independence, Ohio USA","109","0","1","0","1","1","6","6","9","9","0","0","1","0","0","0","3","1","2","0","1","0","1","0","1","1","1","1","3","3","0","0","159","76","150","37","10","7","14","11","167","51","3","3","30","17","0","0","1","1","43","34","33","20","55","37","181","54","200","68","15","10","1","12","9","14","11","2","2","208","113","201","71","223","88","0","11","137","774","137","148","1","54","82","0","789","0","785","5","0","0","33","193","535","Salvador, Bahia Brazil","108","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","red"
"3","3","26","172","2154","Grozny, Chechen Republic Russia","65","0","0","0","7","4","31","17","31","17","1","0","25","14","1","1","0","0","0","0","27","15","33","20","0","0","0","0","29","16","0","0","0","0","166","52","0","0","5","4","200","72","1","1","17","8","0","0","0","0","0","0","18","9","25","15","208","74","220","84","0","0","0","1","1","6","5","6","5","0","0","245","96","258","107","0","61","89","1916","79","79","32","0","0","46","1947","1","1977","3","1","1","27","180","2375","Brasilia Brazil","65","0","0","1","2","1","7","4","7","4","0","0","0","0","1","1","0","0","0","0","1","1","1","1","0","0","0","0","7","4","0","0","0","0","91","32","0","0","10","10","108","46","0","0","2","1","0","0","0","0","0","0","2","1","4","3","93","33","95","35","0","0","0","0","0","11","11","11","11","0","0","111","48","113","50","11","2","32","476","32","32","0","0","0","21","478","0","478","red"
