CMDLINE /usr/local/opt/python@2/bin/python2.7 test_lib_implementation.py
MEM 83.691406 1543729617.3638
MEM 83.691406 1543729617.4653
MEM 83.691406 1543729617.5689
MEM 83.691406 1543729617.6701
MEM 83.691406 1543729617.7745
MEM 83.691406 1543729617.8795
MEM 83.691406 1543729617.9842
MEM 83.691406 1543729618.0848
MEM 83.691406 1543729618.1858
MEM 83.691406 1543729618.2910
MEM 83.691406 1543729618.3913
MEM 83.691406 1543729618.4944
MEM 83.691406 1543729618.5995
MEM 83.691406 1543729618.7021
MEM 83.691406 1543729618.8053
MEM 83.691406 1543729618.9089
MEM 83.691406 1543729619.0126
MEM 83.691406 1543729619.1162
MEM 83.691406 1543729619.2180
MEM 83.691406 1543729619.3209
MEM 83.691406 1543729619.4244
MEM 83.691406 1543729619.5287
MEM 83.691406 1543729619.6314
MEM 83.691406 1543729619.7320
MEM 83.691406 1543729619.8324
MEM 83.691406 1543729619.9358
MEM 83.691406 1543729620.0395
MEM 83.691406 1543729620.1423
MEM 83.691406 1543729620.2463
MEM 83.691406 1543729620.3480
MEM 83.691406 1543729620.4525
MEM 83.691406 1543729620.5543
MEM 83.691406 1543729620.6595
MEM 83.691406 1543729620.7645
MEM 83.691406 1543729620.8692
MEM 83.691406 1543729620.9744
MEM 83.691406 1543729621.0791
MEM 83.691406 1543729621.1797
MEM 83.691406 1543729621.2807
MEM 83.691406 1543729621.3810
MEM 83.691406 1543729621.4856
MEM 83.691406 1543729621.5875
MEM 83.691406 1543729621.6908
MEM 83.691406 1543729621.7943
MEM 83.691406 1543729621.8962
MEM 83.691406 1543729621.9999
MEM 83.691406 1543729622.1019
MEM 83.691406 1543729622.2065
MEM 83.691406 1543729622.3086
MEM 83.691406 1543729622.4093
MEM 83.691406 1543729622.5109
MEM 83.691406 1543729622.6112
MEM 83.691406 1543729622.7125
MEM 83.695312 1543729622.8177
MEM 83.695312 1543729622.9207
MEM 83.695312 1543729623.0243
MEM 83.699219 1543729623.1265
MEM 83.699219 1543729623.2287
MEM 83.699219 1543729623.3339
MEM 83.699219 1543729623.4354
MEM 83.703125 1543729623.5402
MEM 83.703125 1543729623.6448
MEM 83.703125 1543729623.7454
MEM 83.703125 1543729623.8499
MEM 83.703125 1543729623.9527
MEM 83.703125 1543729624.0529
MEM 83.703125 1543729624.1539
MEM 83.703125 1543729624.2582
MEM 83.703125 1543729624.3610
MEM 83.703125 1543729624.4639
MEM 83.703125 1543729624.5642
MEM 83.703125 1543729624.6673
MEM 83.707031 1543729624.7695
MEM 83.707031 1543729624.8747
MEM 83.707031 1543729624.9765
MEM 83.707031 1543729625.0772
MEM 83.707031 1543729625.1814
MEM 83.707031 1543729625.2817
MEM 83.707031 1543729625.3820
MEM 83.707031 1543729625.4827
MEM 83.707031 1543729625.5871
MEM 83.707031 1543729625.6917
MEM 83.707031 1543729625.7940
MEM 83.707031 1543729625.8990
MEM 83.707031 1543729626.0027
MEM 83.707031 1543729626.1077
MEM 83.707031 1543729626.2122
MEM 83.707031 1543729626.3145
MEM 83.707031 1543729626.4190
MEM 83.707031 1543729626.5242
MEM 83.707031 1543729626.6274
MEM 83.707031 1543729626.7320
MEM 83.707031 1543729626.8363
MEM 83.707031 1543729626.9402
MEM 83.707031 1543729627.0428
MEM 83.707031 1543729627.1477
MEM 83.707031 1543729627.2527
MEM 83.707031 1543729627.3530
MEM 83.707031 1543729627.4580
MEM 83.707031 1543729627.5609
MEM 83.707031 1543729627.6653
MEM 83.707031 1543729627.7692
MEM 83.710938 1543729627.8743
MEM 83.710938 1543729627.9792
MEM 83.710938 1543729628.0833
MEM 83.710938 1543729628.1863
MEM 83.710938 1543729628.2866
MEM 83.710938 1543729628.3916
MEM 83.710938 1543729628.4943
MEM 83.710938 1543729628.5976
MEM 83.710938 1543729628.7026
MEM 83.710938 1543729628.8028
MEM 83.710938 1543729628.9067
MEM 83.710938 1543729629.0117
MEM 83.710938 1543729629.1151
MEM 83.726562 1543729629.2201
MEM 83.726562 1543729629.3241
MEM 83.726562 1543729629.4278
MEM 83.726562 1543729629.5323
MEM 83.726562 1543729629.6367
MEM 83.726562 1543729629.7371
MEM 83.726562 1543729629.8374
MEM 83.726562 1543729629.9408
MEM 83.726562 1543729630.0445
MEM 83.734375 1543729630.1477
MEM 83.734375 1543729630.2526
MEM 83.734375 1543729630.3535
MEM 83.750000 1543729630.4550
MEM 83.750000 1543729630.5593
MEM 83.750000 1543729630.6606
MEM 83.750000 1543729630.7613
MEM 83.750000 1543729630.8655
MEM 83.750000 1543729630.9703
MEM 83.757812 1543729631.0741
MEM 83.757812 1543729631.1786
MEM 83.757812 1543729631.2798
MEM 83.757812 1543729631.3814
MEM 83.757812 1543729631.4816
MEM 83.757812 1543729631.5868
MEM 83.757812 1543729631.6871
MEM 83.757812 1543729631.7917
MEM 83.757812 1543729631.8961
MEM 83.757812 1543729631.9992
MEM 83.757812 1543729632.1033
MEM 83.757812 1543729632.2037
MEM 83.757812 1543729632.3041
MEM 83.757812 1543729632.4080
MEM 83.757812 1543729632.5122
MEM 83.757812 1543729632.6157
MEM 83.761719 1543729632.7209
MEM 83.761719 1543729632.8240
MEM 83.761719 1543729632.9255
MEM 83.761719 1543729633.0300
MEM 83.761719 1543729633.1306
MEM 83.761719 1543729633.2322
MEM 83.761719 1543729633.3372
MEM 83.761719 1543729633.4377
MEM 83.761719 1543729633.5398
MEM 83.761719 1543729633.6400
MEM 83.761719 1543729633.7420
MEM 83.761719 1543729633.8451
MEM 83.761719 1543729633.9472
MEM 83.761719 1543729634.0491
MEM 83.761719 1543729634.1532
MEM 83.761719 1543729634.2559
MEM 83.761719 1543729634.3564
MEM 83.761719 1543729634.4581
MEM 83.761719 1543729634.5618
MEM 83.761719 1543729634.6629
MEM 83.761719 1543729634.7659
MEM 83.761719 1543729634.8708
MEM 83.761719 1543729634.9740
MEM 83.761719 1543729635.0785
MEM 83.761719 1543729635.1806
MEM 83.761719 1543729635.2823
MEM 83.761719 1543729635.3826
MEM 83.761719 1543729635.4833
MEM 83.761719 1543729635.5870
MEM 83.761719 1543729635.6894
MEM 83.761719 1543729635.7921
MEM 83.761719 1543729635.8963
MEM 83.761719 1543729636.0011
MEM 83.761719 1543729636.1032
MEM 83.761719 1543729636.2034
MEM 83.761719 1543729636.3086
MEM 83.761719 1543729636.4117
MEM 83.761719 1543729636.5164
MEM 83.761719 1543729636.6203
MEM 83.761719 1543729636.7239
MEM 83.761719 1543729636.8254
MEM 83.761719 1543729636.9298
MEM 83.761719 1543729637.0301
MEM 83.761719 1543729637.1307
MEM 83.761719 1543729637.2311
MEM 83.761719 1543729637.3322
MEM 83.761719 1543729637.4324
MEM 83.761719 1543729637.5335
MEM 83.761719 1543729637.6369
MEM 83.761719 1543729637.7421
MEM 83.765625 1543729637.8455
MEM 83.765625 1543729637.9465
MEM 83.765625 1543729638.0498
MEM 83.765625 1543729638.1536
MEM 83.781250 1543729638.2556
MEM 83.820312 1543729638.3605
MEM 83.820312 1543729638.4622
MEM 83.820312 1543729638.5674
MEM 83.820312 1543729638.6702
MEM 83.820312 1543729638.7731
MEM 83.820312 1543729638.8754
MEM 83.820312 1543729638.9790
MEM 83.820312 1543729639.0794
MEM 83.820312 1543729639.1821
MEM 83.820312 1543729639.2867
MEM 83.820312 1543729639.3910
MEM 83.820312 1543729639.4950
MEM 83.820312 1543729639.5967
MEM 83.820312 1543729639.6969
MEM 83.820312 1543729639.7972
MEM 83.820312 1543729639.9023
MEM 83.820312 1543729640.0070
MEM 83.820312 1543729640.1109
MEM 83.820312 1543729640.2126
MEM 83.820312 1543729640.3140
MEM 83.820312 1543729640.4171
MEM 83.820312 1543729640.5218
MEM 83.820312 1543729640.6238
MEM 83.820312 1543729640.7243
MEM 83.820312 1543729640.8259
MEM 83.820312 1543729640.9305
MEM 83.820312 1543729641.0310
MEM 83.820312 1543729641.1328
MEM 83.820312 1543729641.2366
MEM 83.820312 1543729641.3386
MEM 83.820312 1543729641.4414
MEM 83.820312 1543729641.5429
MEM 83.820312 1543729641.6437
MEM 83.820312 1543729641.7458
MEM 83.820312 1543729641.8489
MEM 83.824219 1543729641.9493
MEM 83.824219 1543729642.0539
MEM 83.824219 1543729642.1564
MEM 83.824219 1543729642.2616
MEM 83.824219 1543729642.3636
MEM 83.824219 1543729642.4646
MEM 83.824219 1543729642.5648
MEM 83.824219 1543729642.6693
MEM 83.824219 1543729642.7737
MEM 83.824219 1543729642.8740
MEM 83.824219 1543729642.9810
MEM 83.824219 1543729643.0816
MEM 83.824219 1543729643.1821
MEM 83.824219 1543729643.2864
MEM 83.824219 1543729643.3878
MEM 83.824219 1543729643.4897
MEM 83.824219 1543729643.5915
MEM 83.824219 1543729643.6963
MEM 83.824219 1543729643.7983
MEM 83.824219 1543729643.8985
MEM 83.824219 1543729643.9992
MEM 83.824219 1543729644.0995
MEM 83.824219 1543729644.2008
MEM 83.824219 1543729644.3030
MEM 83.824219 1543729644.4040
MEM 83.824219 1543729644.5042
MEM 83.824219 1543729644.6073
MEM 83.824219 1543729644.7111
MEM 83.824219 1543729644.8159
MEM 83.824219 1543729644.9195
MEM 83.824219 1543729645.0211
MEM 83.824219 1543729645.1262
MEM 83.824219 1543729645.2314
MEM 83.824219 1543729645.3362
MEM 83.824219 1543729645.4406
MEM 83.824219 1543729645.5442
MEM 83.824219 1543729645.6466
MEM 83.824219 1543729645.7485
MEM 83.824219 1543729645.8528
MEM 83.824219 1543729645.9571
MEM 83.824219 1543729646.0623
MEM 83.824219 1543729646.1643
MEM 83.824219 1543729646.2645
MEM 83.824219 1543729646.3677
MEM 83.824219 1543729646.4729
MEM 83.824219 1543729646.5781
MEM 83.824219 1543729646.6825
MEM 83.824219 1543729646.7870
MEM 83.824219 1543729646.8909
MEM 83.824219 1543729646.9961
MEM 83.824219 1543729647.1004
MEM 83.824219 1543729647.2006
MEM 83.824219 1543729647.3024
MEM 83.824219 1543729647.4071
MEM 83.824219 1543729647.5077
MEM 83.824219 1543729647.6108
MEM 83.824219 1543729647.7136
MEM 83.824219 1543729647.8154
MEM 83.824219 1543729647.9158
MEM 83.824219 1543729648.0192
MEM 83.824219 1543729648.1215
MEM 83.824219 1543729648.2236
MEM 83.824219 1543729648.3262
MEM 83.824219 1543729648.4268
MEM 83.824219 1543729648.5306
MEM 83.824219 1543729648.6323
MEM 83.824219 1543729648.7375
MEM 83.824219 1543729648.8413
MEM 83.824219 1543729648.9442
MEM 83.824219 1543729649.0470
MEM 83.824219 1543729649.1474
MEM 83.824219 1543729649.2482
MEM 83.824219 1543729649.3487
MEM 83.824219 1543729649.4490
MEM 83.824219 1543729649.5498
MEM 83.824219 1543729649.6504
MEM 83.824219 1543729649.7521
MEM 83.824219 1543729649.8570
MEM 83.824219 1543729649.9622
MEM 83.824219 1543729650.0640
MEM 83.824219 1543729650.1652
MEM 83.824219 1543729650.2660
MEM 83.824219 1543729650.3666
MEM 83.824219 1543729650.4673
MEM 83.824219 1543729650.5717
MEM 83.824219 1543729650.6735
MEM 83.824219 1543729650.7787
MEM 83.824219 1543729650.8806
MEM 83.824219 1543729650.9852
MEM 83.824219 1543729651.0856
MEM 83.824219 1543729651.1858
MEM 83.824219 1543729651.2885
MEM 83.824219 1543729651.3937
MEM 83.824219 1543729651.4975
MEM 83.824219 1543729651.5982
MEM 83.824219 1543729651.7014
MEM 83.824219 1543729651.8017
MEM 83.824219 1543729651.9062
MEM 83.824219 1543729652.0092
MEM 83.824219 1543729652.1117
MEM 83.824219 1543729652.2141
MEM 83.824219 1543729652.3186
MEM 83.824219 1543729652.4234
MEM 83.824219 1543729652.5286
MEM 83.824219 1543729652.6312
MEM 83.824219 1543729652.7317
MEM 83.824219 1543729652.8352
MEM 83.824219 1543729652.9362
MEM 83.824219 1543729653.0387
MEM 83.824219 1543729653.1418
MEM 83.824219 1543729653.2470
MEM 83.824219 1543729653.3496
MEM 83.824219 1543729653.4520
MEM 83.824219 1543729653.5569
MEM 83.824219 1543729653.6594
MEM 83.824219 1543729653.7638
MEM 83.824219 1543729653.8652
MEM 83.824219 1543729653.9704
MEM 83.824219 1543729654.0734
MEM 83.824219 1543729654.1785
MEM 83.824219 1543729654.2813
MEM 83.824219 1543729654.3821
MEM 83.824219 1543729654.4836
MEM 83.824219 1543729654.5855
MEM 83.824219 1543729654.6863
MEM 83.824219 1543729654.7889
MEM 83.824219 1543729654.8901
MEM 83.824219 1543729654.9953
MEM 83.824219 1543729655.0985
MEM 83.824219 1543729655.2003
MEM 83.824219 1543729655.3017
MEM 83.824219 1543729655.4068
MEM 83.824219 1543729655.5082
MEM 83.824219 1543729655.6118
MEM 83.824219 1543729655.7154
MEM 83.824219 1543729655.8159
MEM 83.824219 1543729655.9181
MEM 83.824219 1543729656.0231
MEM 83.824219 1543729656.1265
MEM 83.824219 1543729656.2271
MEM 83.824219 1543729656.3313
MEM 83.824219 1543729656.4347
MEM 83.824219 1543729656.5358
MEM 83.824219 1543729656.6392
MEM 83.824219 1543729656.7444
MEM 83.824219 1543729656.8446
MEM 83.824219 1543729656.9450
MEM 83.824219 1543729657.0502
MEM 83.824219 1543729657.1550
MEM 83.824219 1543729657.2568
MEM 83.824219 1543729657.3577
MEM 83.824219 1543729657.4581
MEM 83.824219 1543729657.5584
MEM 83.824219 1543729657.6636
MEM 83.824219 1543729657.7668
MEM 83.824219 1543729657.8682
MEM 83.824219 1543729657.9733
MEM 83.824219 1543729658.0746
MEM 83.824219 1543729658.1791
MEM 83.824219 1543729658.2816
MEM 83.824219 1543729658.3820
MEM 83.824219 1543729658.4856
MEM 83.824219 1543729658.5897
MEM 83.824219 1543729658.6903
MEM 83.824219 1543729658.7906
MEM 83.824219 1543729658.8952
MEM 83.824219 1543729658.9985
MEM 83.824219 1543729659.0992
MEM 83.824219 1543729659.2014
MEM 83.824219 1543729659.3063
MEM 83.824219 1543729659.4067
MEM 83.824219 1543729659.5085
MEM 83.824219 1543729659.6124
MEM 83.824219 1543729659.7128
MEM 83.824219 1543729659.8151
MEM 83.824219 1543729659.9169
MEM 83.824219 1543729660.0189
MEM 83.824219 1543729660.1232
MEM 83.824219 1543729660.2284
MEM 83.824219 1543729660.3326
MEM 83.824219 1543729660.4347
MEM 83.824219 1543729660.5359
MEM 83.824219 1543729660.6368
MEM 83.824219 1543729660.7410
MEM 83.824219 1543729660.8451
MEM 83.824219 1543729660.9486
MEM 83.824219 1543729661.0506
MEM 83.824219 1543729661.1510
MEM 83.824219 1543729661.2515
MEM 83.824219 1543729661.3566
MEM 83.824219 1543729661.4574
MEM 83.824219 1543729661.5579
MEM 83.824219 1543729661.6605
MEM 83.824219 1543729661.7651
MEM 83.824219 1543729661.8681
MEM 83.824219 1543729661.9734
MEM 83.824219 1543729662.0763
MEM 83.824219 1543729662.1815
MEM 83.824219 1543729662.2859
MEM 83.824219 1543729662.3863
MEM 83.824219 1543729662.4877
MEM 83.824219 1543729662.5907
MEM 83.824219 1543729662.6959
MEM 83.824219 1543729662.7961
MEM 83.824219 1543729662.9012
MEM 83.824219 1543729663.0061
MEM 83.824219 1543729663.1066
MEM 83.824219 1543729663.2074
MEM 83.824219 1543729663.3078
MEM 83.824219 1543729663.4106
MEM 83.824219 1543729663.5153
MEM 83.824219 1543729663.6157
MEM 83.835938 1543729663.7177
MEM 83.835938 1543729663.8179
MEM 83.835938 1543729663.9241
MEM 83.835938 1543729664.0269
MEM 83.835938 1543729664.1272
MEM 83.835938 1543729664.2283
MEM 83.835938 1543729664.3329
MEM 83.835938 1543729664.4343
MEM 83.835938 1543729664.5375
MEM 83.835938 1543729664.6402
MEM 83.835938 1543729664.7446
MEM 83.835938 1543729664.8490
MEM 83.835938 1543729664.9515
MEM 83.835938 1543729665.0565
MEM 83.835938 1543729665.1590
MEM 83.835938 1543729665.2642
MEM 83.835938 1543729665.3690
MEM 83.835938 1543729665.4730
MEM 83.835938 1543729665.5741
MEM 83.835938 1543729665.6752
MEM 83.835938 1543729665.7805
MEM 83.835938 1543729665.8853
MEM 83.835938 1543729665.9904
MEM 83.835938 1543729666.0932
MEM 83.835938 1543729666.1984
MEM 83.835938 1543729666.3033
MEM 83.835938 1543729666.4065
MEM 83.835938 1543729666.5070
MEM 83.835938 1543729666.6082
MEM 83.835938 1543729666.7087
MEM 83.835938 1543729666.8130
MEM 83.835938 1543729666.9170
MEM 83.835938 1543729667.0176
MEM 83.835938 1543729667.1186
MEM 83.835938 1543729667.2192
MEM 83.835938 1543729667.3239
MEM 83.835938 1543729667.4241
MEM 83.835938 1543729667.5253
MEM 83.835938 1543729667.6288
MEM 83.835938 1543729667.7337
MEM 83.835938 1543729667.8349
MEM 83.835938 1543729667.9390
MEM 83.835938 1543729668.0436
MEM 83.835938 1543729668.1477
MEM 83.835938 1543729668.2506
MEM 83.835938 1543729668.3515
MEM 83.835938 1543729668.4564
MEM 83.835938 1543729668.5575
MEM 83.835938 1543729668.6597
MEM 83.835938 1543729668.7639
MEM 83.835938 1543729668.8671
MEM 83.835938 1543729668.9681
MEM 83.835938 1543729669.0729
MEM 83.835938 1543729669.1745
MEM 83.835938 1543729669.2781
MEM 83.835938 1543729669.3794
MEM 83.835938 1543729669.4832
MEM 83.835938 1543729669.5835
MEM 83.835938 1543729669.6868
MEM 83.835938 1543729669.7909
MEM 83.835938 1543729669.8949
MEM 83.835938 1543729669.9965
MEM 83.835938 1543729670.1007
MEM 83.835938 1543729670.2040
MEM 83.835938 1543729670.3091
MEM 83.835938 1543729670.4143
MEM 83.835938 1543729670.5166
MEM 83.835938 1543729670.6178
MEM 83.835938 1543729670.7229
MEM 83.835938 1543729670.8231
MEM 83.835938 1543729670.9233
MEM 83.835938 1543729671.0244
MEM 83.835938 1543729671.1287
MEM 83.835938 1543729671.2333
MEM 83.835938 1543729671.3396
MEM 83.835938 1543729671.4435
MEM 83.835938 1543729671.5480
MEM 83.835938 1543729671.6516
MEM 83.835938 1543729671.7567
MEM 83.835938 1543729671.8607
MEM 83.835938 1543729671.9659
MEM 83.835938 1543729672.0681
MEM 83.835938 1543729672.1728
MEM 83.835938 1543729672.2744
MEM 83.835938 1543729672.3746
MEM 83.835938 1543729672.4796
MEM 83.835938 1543729672.5802
MEM 83.835938 1543729672.6844
MEM 83.835938 1543729672.7847
MEM 83.835938 1543729672.8857
MEM 83.835938 1543729672.9893
MEM 83.835938 1543729673.0914
MEM 83.835938 1543729673.1923
MEM 83.835938 1543729673.2975
MEM 83.835938 1543729673.4008
MEM 83.835938 1543729673.5012
MEM 83.835938 1543729673.6050
MEM 83.835938 1543729673.7063
MEM 83.835938 1543729673.8080
MEM 83.835938 1543729673.9128
MEM 83.835938 1543729674.0170
MEM 83.839844 1543729674.1176
MEM 83.839844 1543729674.2178
MEM 83.839844 1543729674.3227
MEM 83.839844 1543729674.4241
MEM 83.839844 1543729674.5250
MEM 83.839844 1543729674.6262
MEM 83.839844 1543729674.7307
MEM 83.839844 1543729674.8348
MEM 83.839844 1543729674.9363
MEM 83.839844 1543729675.0369
MEM 83.839844 1543729675.1374
MEM 83.839844 1543729675.2415
MEM 85.769531 1543729675.3422
MEM 85.769531 1543729675.4442
MEM 85.769531 1543729675.5492
MEM 85.769531 1543729675.6509
MEM 85.781250 1543729675.7524
MEM 85.781250 1543729675.8562
MEM 85.781250 1543729675.9614
MEM 85.781250 1543729676.0636
MEM 85.781250 1543729676.1683
MEM 85.781250 1543729676.2727
MEM 85.781250 1543729676.3753
MEM 85.781250 1543729676.4784
MEM 85.781250 1543729676.5835
MEM 85.781250 1543729676.6845
MEM 85.781250 1543729676.7876
MEM 85.781250 1543729676.8916
MEM 85.781250 1543729676.9927
MEM 85.781250 1543729677.0969
MEM 85.781250 1543729677.1977
MEM 85.781250 1543729677.3023
MEM 85.785156 1543729677.4062
MEM 85.789062 1543729677.5083
MEM 85.789062 1543729677.6099
MEM 85.789062 1543729677.7110
MEM 85.789062 1543729677.8162
MEM 85.789062 1543729677.9176
MEM 85.789062 1543729678.0189
MEM 85.789062 1543729678.1226
MEM 85.789062 1543729678.2236
MEM 85.789062 1543729678.3254
MEM 85.789062 1543729678.4269
MEM 85.789062 1543729678.5271
MEM 85.789062 1543729678.6277
MEM 85.789062 1543729678.7328
MEM 85.789062 1543729678.8345
MEM 85.789062 1543729678.9346
MEM 85.789062 1543729679.0354
MEM 85.789062 1543729679.1357
MEM 85.789062 1543729679.2379
MEM 85.789062 1543729679.3416
MEM 85.789062 1543729679.4442
MEM 85.789062 1543729679.5448
MEM 85.789062 1543729679.6452
MEM 85.789062 1543729679.7489
MEM 85.789062 1543729679.8503
MEM 85.789062 1543729679.9551
MEM 85.789062 1543729680.0561
MEM 85.789062 1543729680.1586
MEM 85.789062 1543729680.2638
MEM 85.789062 1543729680.3650
MEM 85.789062 1543729680.4679
MEM 85.789062 1543729680.5725
MEM 85.789062 1543729680.6750
MEM 85.789062 1543729680.7756
MEM 85.789062 1543729680.8808
MEM 85.789062 1543729680.9851
MEM 85.789062 1543729681.0903
MEM 85.789062 1543729681.1939
MEM 85.789062 1543729681.2942
MEM 85.789062 1543729681.3947
MEM 85.789062 1543729681.5000
MEM 85.789062 1543729681.6036
MEM 85.789062 1543729681.7041
MEM 85.789062 1543729681.8061
MEM 85.789062 1543729681.9113
MEM 85.789062 1543729682.0117
MEM 85.789062 1543729682.1125
MEM 85.789062 1543729682.2129
MEM 85.789062 1543729682.3167
MEM 85.789062 1543729682.4172
MEM 85.789062 1543729682.5224
MEM 85.789062 1543729682.6254
MEM 85.789062 1543729682.7293
MEM 85.789062 1543729682.8311
MEM 85.789062 1543729682.9343
MEM 85.789062 1543729683.0382
MEM 85.789062 1543729683.1427
MEM 85.789062 1543729683.2436
MEM 85.789062 1543729683.3455
MEM 85.789062 1543729683.4505
MEM 85.789062 1543729683.5510
MEM 85.789062 1543729683.6560
MEM 85.789062 1543729683.7585
MEM 85.789062 1543729683.8631
MEM 85.789062 1543729683.9672
MEM 85.789062 1543729684.0677
MEM 85.789062 1543729684.1734
MEM 85.789062 1543729684.2741
MEM 85.789062 1543729684.3753
MEM 85.789062 1543729684.4776
MEM 85.789062 1543729684.5829
MEM 85.789062 1543729684.6863
MEM 85.789062 1543729684.7877
MEM 85.789062 1543729684.8910
MEM 85.789062 1543729684.9936
MEM 85.789062 1543729685.0947
MEM 85.789062 1543729685.1997
MEM 85.789062 1543729685.3023
MEM 85.789062 1543729685.4059
MEM 85.789062 1543729685.5088
MEM 85.789062 1543729685.6129
MEM 85.789062 1543729685.7166
MEM 85.789062 1543729685.8195
MEM 85.789062 1543729685.9228
MEM 85.789062 1543729686.0242
MEM 85.789062 1543729686.1276
MEM 85.789062 1543729686.2301
MEM 85.789062 1543729686.3350
MEM 85.789062 1543729686.4392
MEM 85.789062 1543729686.5444
MEM 85.789062 1543729686.6496
MEM 85.789062 1543729686.7538
MEM 85.789062 1543729686.8559
MEM 85.789062 1543729686.9594
MEM 85.789062 1543729687.0624
MEM 85.789062 1543729687.1626
MEM 85.789062 1543729687.2637
MEM 85.789062 1543729687.3646
MEM 85.789062 1543729687.4657
MEM 85.789062 1543729687.5710
MEM 85.789062 1543729687.6756
MEM 85.789062 1543729687.7799
MEM 85.789062 1543729687.8843
MEM 85.789062 1543729687.9889
MEM 85.789062 1543729688.0940
MEM 85.789062 1543729688.1982
MEM 85.789062 1543729688.3020
MEM 85.789062 1543729688.4069
MEM 85.789062 1543729688.5096
MEM 85.789062 1543729688.6099
MEM 85.789062 1543729688.7102
MEM 85.789062 1543729688.8154
MEM 85.789062 1543729688.9189
MEM 85.789062 1543729689.0230
MEM 85.789062 1543729689.1267
MEM 85.789062 1543729689.2319
MEM 85.789062 1543729689.3357
MEM 85.789062 1543729689.4374
MEM 85.789062 1543729689.5377
MEM 85.789062 1543729689.6379
MEM 85.789062 1543729689.7406
MEM 85.789062 1543729689.8444
MEM 85.789062 1543729689.9448
MEM 85.789062 1543729690.0500
MEM 85.789062 1543729690.1526
MEM 85.789062 1543729690.2528
MEM 85.789062 1543729690.3573
MEM 85.789062 1543729690.4598
MEM 85.789062 1543729690.5634
MEM 85.789062 1543729690.6686
MEM 85.789062 1543729690.7727
MEM 85.789062 1543729690.8737
MEM 85.789062 1543729690.9767
MEM 85.789062 1543729691.0771
MEM 85.789062 1543729691.1807
MEM 85.789062 1543729691.2831
MEM 85.789062 1543729691.3860
MEM 85.789062 1543729691.4861
MEM 85.789062 1543729691.5880
MEM 85.789062 1543729691.6927
MEM 85.789062 1543729691.7960
MEM 85.789062 1543729691.8964
MEM 85.789062 1543729691.9982
MEM 85.789062 1543729692.1029
MEM 85.789062 1543729692.2066
MEM 85.789062 1543729692.3090
MEM 85.789062 1543729692.4093
MEM 85.789062 1543729692.5102
MEM 85.789062 1543729692.6114
MEM 85.789062 1543729692.7162
MEM 85.789062 1543729692.8207
MEM 85.789062 1543729692.9250
MEM 85.789062 1543729693.0276
MEM 85.789062 1543729693.1328
MEM 85.789062 1543729693.2365
MEM 85.789062 1543729693.3391
MEM 85.789062 1543729693.4407
MEM 85.789062 1543729693.5448
MEM 85.789062 1543729693.6495
MEM 85.800781 1543729693.7502
MEM 85.800781 1543729693.8532
MEM 85.800781 1543729693.9563
MEM 85.800781 1543729694.0580
MEM 85.800781 1543729694.1631
MEM 85.800781 1543729694.2676
MEM 85.800781 1543729694.3722
MEM 85.808594 1543729694.4768
MEM 85.808594 1543729694.5783
MEM 85.808594 1543729694.6792
MEM 85.808594 1543729694.7795
MEM 85.808594 1543729694.8828
MEM 85.808594 1543729694.9866
MEM 85.808594 1543729695.0902
MEM 85.808594 1543729695.1938
MEM 85.808594 1543729695.2941
MEM 85.808594 1543729695.3959
MEM 85.808594 1543729695.4988
MEM 85.808594 1543729695.5997
