CMDLINE /usr/local/opt/python@2/bin/python2.7 test_lib_implementation.py
MEM 83.675781 1543728781.9025
MEM 83.675781 1543728782.0070
MEM 83.675781 1543728782.1111
MEM 83.675781 1543728782.2114
MEM 83.675781 1543728782.3140
MEM 83.675781 1543728782.4150
MEM 83.675781 1543728782.5180
MEM 83.675781 1543728782.6184
MEM 83.675781 1543728782.7236
MEM 83.675781 1543728782.8270
MEM 83.675781 1543728782.9274
MEM 83.675781 1543728783.0311
MEM 83.675781 1543728783.1348
MEM 83.675781 1543728783.2400
MEM 83.675781 1543728783.3440
MEM 83.675781 1543728783.4464
MEM 83.679688 1543728783.5498
MEM 83.679688 1543728783.6538
MEM 83.679688 1543728783.7561
MEM 83.679688 1543728783.8603
MEM 83.679688 1543728783.9645
MEM 83.679688 1543728784.0649
MEM 83.679688 1543728784.1653
MEM 83.679688 1543728784.2705
MEM 83.687500 1543728784.3707
MEM 83.695312 1543728784.4727
MEM 83.699219 1543728784.5767
MEM 83.699219 1543728784.6775
MEM 83.699219 1543728784.7811
MEM 83.699219 1543728784.8817
MEM 83.699219 1543728784.9821
MEM 83.699219 1543728785.0856
MEM 83.699219 1543728785.1908
MEM 83.699219 1543728785.2942
MEM 83.699219 1543728785.3944
MEM 83.699219 1543728785.4954
MEM 83.699219 1543728785.5998
MEM 83.699219 1543728785.7014
MEM 83.699219 1543728785.8017
MEM 83.699219 1543728785.9069
MEM 83.699219 1543728786.0110
MEM 83.699219 1543728786.1147
MEM 83.699219 1543728786.2148
MEM 83.699219 1543728786.3157
MEM 83.699219 1543728786.4160
MEM 83.699219 1543728786.5167
MEM 83.699219 1543728786.6220
MEM 83.699219 1543728786.7235
MEM 83.699219 1543728786.8266
MEM 83.699219 1543728786.9317
MEM 83.699219 1543728787.0356
MEM 83.699219 1543728787.1373
MEM 83.699219 1543728787.2379
MEM 83.699219 1543728787.3401
MEM 83.699219 1543728787.4446
MEM 83.699219 1543728787.5498
MEM 83.699219 1543728787.6502
MEM 83.699219 1543728787.7553
MEM 83.699219 1543728787.8563
MEM 83.699219 1543728787.9591
MEM 83.699219 1543728788.0614
MEM 83.699219 1543728788.1649
MEM 83.699219 1543728788.2668
MEM 83.699219 1543728788.3681
MEM 83.699219 1543728788.4685
MEM 83.699219 1543728788.5689
MEM 83.699219 1543728788.6692
MEM 83.699219 1543728788.7744
MEM 83.699219 1543728788.8780
MEM 83.699219 1543728788.9818
MEM 83.699219 1543728789.0821
MEM 83.699219 1543728789.1829
MEM 83.699219 1543728789.2878
MEM 83.699219 1543728789.3883
MEM 83.699219 1543728789.4890
MEM 83.699219 1543728789.5897
MEM 83.699219 1543728789.6949
MEM 83.699219 1543728789.7996
MEM 83.699219 1543728789.9048
MEM 83.699219 1543728790.0096
MEM 83.699219 1543728790.1099
MEM 83.699219 1543728790.2152
MEM 83.699219 1543728790.3193
MEM 83.699219 1543728790.4245
MEM 83.699219 1543728790.5278
MEM 83.699219 1543728790.6292
MEM 83.699219 1543728790.7325
MEM 83.699219 1543728790.8342
MEM 83.699219 1543728790.9364
MEM 83.699219 1543728791.0416
MEM 83.699219 1543728791.1443
MEM 83.699219 1543728791.2459
MEM 83.699219 1543728791.3503
MEM 83.699219 1543728791.4555
MEM 83.699219 1543728791.5563
MEM 83.699219 1543728791.6613
MEM 83.699219 1543728791.7654
MEM 83.699219 1543728791.8656
MEM 83.699219 1543728791.9706
MEM 83.699219 1543728792.0741
MEM 83.699219 1543728792.1783
MEM 83.699219 1543728792.2832
MEM 83.699219 1543728792.3841
MEM 83.699219 1543728792.4870
MEM 83.699219 1543728792.5903
MEM 83.699219 1543728792.6912
MEM 83.699219 1543728792.7942
MEM 83.699219 1543728792.8994
MEM 83.699219 1543728793.0030
MEM 83.699219 1543728793.1056
MEM 83.699219 1543728793.2063
MEM 83.699219 1543728793.3111
MEM 83.699219 1543728793.4157
MEM 83.699219 1543728793.5168
MEM 83.699219 1543728793.6170
MEM 83.699219 1543728793.7176
MEM 83.699219 1543728793.8178
MEM 83.699219 1543728793.9188
MEM 83.699219 1543728794.0231
MEM 83.703125 1543728794.1275
MEM 83.703125 1543728794.2288
MEM 83.703125 1543728794.3293
MEM 83.703125 1543728794.4328
MEM 83.703125 1543728794.5359
MEM 83.703125 1543728794.6410
MEM 83.703125 1543728794.7446
MEM 83.703125 1543728794.8494
MEM 83.703125 1543728794.9498
MEM 83.703125 1543728795.0505
MEM 83.703125 1543728795.1517
MEM 83.703125 1543728795.2552
MEM 83.703125 1543728795.3595
MEM 83.703125 1543728795.4645
MEM 83.703125 1543728795.5676
MEM 83.703125 1543728795.6723
MEM 83.703125 1543728795.7744
MEM 83.703125 1543728795.8787
MEM 83.703125 1543728795.9826
MEM 83.703125 1543728796.0838
MEM 83.703125 1543728796.1842
MEM 83.703125 1543728796.2850
MEM 83.703125 1543728796.3897
MEM 83.703125 1543728796.4909
MEM 83.703125 1543728796.5923
MEM 83.703125 1543728796.6948
MEM 83.703125 1543728796.7994
MEM 83.703125 1543728796.9038
MEM 83.703125 1543728797.0089
MEM 83.703125 1543728797.1141
MEM 83.703125 1543728797.2178
MEM 83.703125 1543728797.3188
MEM 83.703125 1543728797.4202
MEM 83.703125 1543728797.5252
MEM 83.703125 1543728797.6277
MEM 83.703125 1543728797.7327
MEM 83.703125 1543728797.8374
MEM 83.703125 1543728797.9395
MEM 83.703125 1543728798.0415
MEM 83.703125 1543728798.1457
MEM 83.707031 1543728798.2505
MEM 83.707031 1543728798.3523
MEM 83.707031 1543728798.4526
MEM 83.707031 1543728798.5541
MEM 83.707031 1543728798.6593
MEM 83.707031 1543728798.7612
MEM 83.707031 1543728798.8624
MEM 83.707031 1543728798.9645
MEM 83.707031 1543728799.0672
MEM 83.707031 1543728799.1711
MEM 83.707031 1543728799.2754
MEM 83.707031 1543728799.3799
MEM 83.707031 1543728799.4808
MEM 83.707031 1543728799.5831
MEM 83.707031 1543728799.6834
MEM 83.707031 1543728799.7846
MEM 83.707031 1543728799.8855
MEM 83.707031 1543728799.9858
MEM 83.707031 1543728800.0860
MEM 83.707031 1543728800.1898
MEM 83.707031 1543728800.2905
MEM 83.707031 1543728800.3957
MEM 83.707031 1543728800.4992
MEM 83.707031 1543728800.6014
MEM 83.707031 1543728800.7027
MEM 83.707031 1543728800.8032
MEM 83.707031 1543728800.9052
MEM 83.707031 1543728801.0104
MEM 83.707031 1543728801.1126
MEM 83.707031 1543728801.2167
MEM 83.707031 1543728801.3173
MEM 83.707031 1543728801.4204
MEM 83.707031 1543728801.5227
MEM 83.707031 1543728801.6277
MEM 83.707031 1543728801.7284
MEM 83.707031 1543728801.8293
MEM 83.710938 1543728801.9334
MEM 83.710938 1543728802.0338
MEM 83.718750 1543728802.1380
MEM 83.718750 1543728802.2432
MEM 83.718750 1543728802.3459
MEM 83.718750 1543728802.4497
MEM 83.718750 1543728802.5512
MEM 83.718750 1543728802.6536
MEM 83.718750 1543728802.7566
MEM 83.718750 1543728802.8617
MEM 83.718750 1543728802.9661
MEM 83.718750 1543728803.0687
MEM 83.718750 1543728803.1730
MEM 83.718750 1543728803.2760
MEM 83.718750 1543728803.3793
MEM 83.718750 1543728803.4834
MEM 83.718750 1543728803.5843
MEM 83.718750 1543728803.6873
MEM 83.718750 1543728803.7888
MEM 83.718750 1543728803.8896
MEM 83.718750 1543728803.9933
MEM 83.718750 1543728804.0936
MEM 83.718750 1543728804.1947
MEM 83.718750 1543728804.2991
MEM 83.718750 1543728804.4009
MEM 83.718750 1543728804.5016
MEM 83.718750 1543728804.6061
MEM 83.718750 1543728804.7107
MEM 83.718750 1543728804.8140
MEM 83.718750 1543728804.9181
MEM 83.718750 1543728805.0215
MEM 83.718750 1543728805.1234
MEM 83.718750 1543728805.2243
MEM 83.718750 1543728805.3293
MEM 83.718750 1543728805.4315
MEM 83.718750 1543728805.5339
MEM 83.718750 1543728805.6362
MEM 83.718750 1543728805.7379
MEM 83.718750 1543728805.8383
MEM 83.718750 1543728805.9384
MEM 83.718750 1543728806.0436
MEM 83.718750 1543728806.1450
MEM 83.718750 1543728806.2502
MEM 83.718750 1543728806.3517
MEM 83.718750 1543728806.4519
MEM 83.718750 1543728806.5528
MEM 83.718750 1543728806.6542
MEM 83.718750 1543728806.7592
MEM 83.718750 1543728806.8623
MEM 83.718750 1543728806.9674
MEM 83.718750 1543728807.0676
MEM 83.718750 1543728807.1680
MEM 83.718750 1543728807.2685
MEM 83.718750 1543728807.3689
MEM 83.718750 1543728807.4705
MEM 83.718750 1543728807.5709
MEM 83.718750 1543728807.6755
MEM 83.718750 1543728807.7807
MEM 83.718750 1543728807.8847
MEM 83.718750 1543728807.9850
MEM 83.718750 1543728808.0855
MEM 83.718750 1543728808.1867
MEM 83.718750 1543728808.2872
MEM 83.718750 1543728808.3899
MEM 83.718750 1543728808.4948
MEM 83.718750 1543728808.5990
MEM 83.718750 1543728808.6992
MEM 83.718750 1543728808.8020
MEM 83.718750 1543728808.9030
MEM 83.718750 1543728809.0035
MEM 83.718750 1543728809.1047
MEM 83.718750 1543728809.2068
MEM 83.718750 1543728809.3075
MEM 83.718750 1543728809.4080
MEM 83.718750 1543728809.5122
MEM 83.718750 1543728809.6134
MEM 83.718750 1543728809.7151
MEM 83.718750 1543728809.8178
MEM 83.718750 1543728809.9184
MEM 83.718750 1543728810.0227
MEM 83.718750 1543728810.1229
MEM 83.718750 1543728810.2281
MEM 83.718750 1543728810.3331
MEM 83.718750 1543728810.4345
MEM 83.718750 1543728810.5351
MEM 83.718750 1543728810.6359
MEM 83.718750 1543728810.7396
MEM 83.718750 1543728810.8399
MEM 83.718750 1543728810.9404
MEM 83.718750 1543728811.0432
MEM 83.718750 1543728811.1439
MEM 83.718750 1543728811.2489
MEM 83.718750 1543728811.3517
MEM 83.718750 1543728811.4521
MEM 83.718750 1543728811.5564
MEM 83.718750 1543728811.6616
MEM 83.718750 1543728811.7620
MEM 83.718750 1543728811.8633
MEM 83.718750 1543728811.9642
MEM 83.718750 1543728812.0659
MEM 83.718750 1543728812.1681
MEM 83.718750 1543728812.2683
MEM 83.718750 1543728812.3687
MEM 83.718750 1543728812.4694
MEM 83.718750 1543728812.5697
MEM 83.718750 1543728812.6701
MEM 83.718750 1543728812.7704
MEM 83.718750 1543728812.8756
MEM 83.718750 1543728812.9784
MEM 83.718750 1543728813.0795
MEM 83.718750 1543728813.1842
MEM 83.718750 1543728813.2855
MEM 83.718750 1543728813.3886
MEM 83.718750 1543728813.4896
MEM 83.718750 1543728813.5900
MEM 83.718750 1543728813.6941
MEM 83.726562 1543728813.7989
MEM 83.726562 1543728813.9017
MEM 83.726562 1543728814.0062
MEM 83.726562 1543728814.1092
MEM 83.726562 1543728814.2132
MEM 83.726562 1543728814.3182
MEM 83.726562 1543728814.4190
MEM 83.726562 1543728814.5236
MEM 83.726562 1543728814.6278
MEM 83.726562 1543728814.7323
MEM 83.726562 1543728814.8365
MEM 83.726562 1543728814.9371
MEM 83.726562 1543728815.0380
MEM 83.726562 1543728815.1409
MEM 83.726562 1543728815.2449
MEM 83.726562 1543728815.3488
MEM 83.726562 1543728815.4525
MEM 83.726562 1543728815.5529
MEM 83.726562 1543728815.6545
MEM 83.726562 1543728815.7578
MEM 83.726562 1543728815.8587
MEM 83.726562 1543728815.9612
MEM 83.726562 1543728816.0617
MEM 83.726562 1543728816.1625
MEM 83.726562 1543728816.2629
MEM 83.726562 1543728816.3669
MEM 83.726562 1543728816.4687
MEM 83.726562 1543728816.5712
MEM 83.726562 1543728816.6714
MEM 83.726562 1543728816.7741
MEM 83.726562 1543728816.8775
MEM 83.726562 1543728816.9823
MEM 83.726562 1543728817.0860
MEM 83.726562 1543728817.1862
MEM 83.726562 1543728817.2874
MEM 83.726562 1543728817.3880
MEM 83.726562 1543728817.4884
MEM 83.726562 1543728817.5890
MEM 83.726562 1543728817.6904
MEM 83.726562 1543728817.7935
MEM 83.726562 1543728817.8941
MEM 83.726562 1543728817.9993
MEM 83.726562 1543728818.1033
MEM 83.726562 1543728818.2035
MEM 83.726562 1543728818.3041
MEM 83.726562 1543728818.4047
MEM 83.726562 1543728818.5099
MEM 83.726562 1543728818.6138
MEM 83.726562 1543728818.7190
MEM 83.726562 1543728818.8195
MEM 83.726562 1543728818.9204
MEM 83.726562 1543728819.0256
MEM 83.726562 1543728819.1280
MEM 83.726562 1543728819.2305
MEM 83.726562 1543728819.3322
MEM 83.726562 1543728819.4358
MEM 83.726562 1543728819.5383
MEM 83.726562 1543728819.6400
MEM 83.726562 1543728819.7452
MEM 83.726562 1543728819.8486
MEM 83.726562 1543728819.9518
MEM 83.726562 1543728820.0550
MEM 83.726562 1543728820.1585
MEM 83.726562 1543728820.2587
MEM 83.726562 1543728820.3615
MEM 83.726562 1543728820.4618
MEM 83.726562 1543728820.5642
MEM 83.726562 1543728820.6686
MEM 83.726562 1543728820.7692
MEM 83.726562 1543728820.8694
MEM 83.726562 1543728820.9705
MEM 83.726562 1543728821.0710
MEM 83.726562 1543728821.1762
MEM 83.726562 1543728821.2776
MEM 83.726562 1543728821.3821
MEM 83.726562 1543728821.4864
MEM 83.726562 1543728821.5875
MEM 83.726562 1543728821.6879
MEM 83.726562 1543728821.7886
MEM 83.726562 1543728821.8893
MEM 83.726562 1543728821.9899
MEM 83.726562 1543728822.0940
MEM 83.726562 1543728822.1976
MEM 83.726562 1543728822.3025
MEM 83.726562 1543728822.4027
MEM 83.726562 1543728822.5029
MEM 83.726562 1543728822.6074
MEM 83.726562 1543728822.7076
MEM 83.726562 1543728822.8079
MEM 83.726562 1543728822.9123
MEM 83.726562 1543728823.0159
MEM 83.726562 1543728823.1205
MEM 83.726562 1543728823.2213
MEM 83.726562 1543728823.3222
MEM 83.726562 1543728823.4274
MEM 83.726562 1543728823.5312
MEM 83.726562 1543728823.6321
MEM 83.726562 1543728823.7362
MEM 83.726562 1543728823.8364
MEM 83.726562 1543728823.9391
MEM 83.726562 1543728824.0428
MEM 83.726562 1543728824.1440
MEM 83.726562 1543728824.2485
MEM 83.726562 1543728824.3530
MEM 83.726562 1543728824.4548
MEM 83.726562 1543728824.5581
MEM 83.726562 1543728824.6608
MEM 83.726562 1543728824.7647
MEM 83.726562 1543728824.8698
MEM 83.726562 1543728824.9700
MEM 83.726562 1543728825.0724
MEM 83.726562 1543728825.1732
MEM 83.726562 1543728825.2778
MEM 83.726562 1543728825.3820
MEM 83.726562 1543728825.4872
MEM 83.726562 1543728825.5880
MEM 83.726562 1543728825.6885
MEM 83.726562 1543728825.7898
MEM 83.726562 1543728825.8939
MEM 83.726562 1543728825.9975
MEM 83.726562 1543728826.0981
MEM 83.726562 1543728826.2027
MEM 83.726562 1543728826.3038
MEM 83.726562 1543728826.4048
MEM 83.726562 1543728826.5084
MEM 83.726562 1543728826.6091
MEM 83.726562 1543728826.7106
MEM 83.726562 1543728826.8158
MEM 83.726562 1543728826.9160
MEM 83.726562 1543728827.0200
MEM 83.726562 1543728827.1202
MEM 83.726562 1543728827.2204
MEM 83.726562 1543728827.3210
MEM 83.726562 1543728827.4213
MEM 83.726562 1543728827.5215
MEM 83.726562 1543728827.6241
MEM 83.726562 1543728827.7274
MEM 83.726562 1543728827.8319
MEM 83.726562 1543728827.9372
MEM 83.726562 1543728828.0408
MEM 83.726562 1543728828.1453
MEM 83.726562 1543728828.2497
MEM 83.726562 1543728828.3547
MEM 83.726562 1543728828.4587
MEM 83.726562 1543728828.5600
MEM 83.726562 1543728828.6652
MEM 83.726562 1543728828.7704
MEM 83.726562 1543728828.8739
MEM 83.726562 1543728828.9774
MEM 83.726562 1543728829.0819
MEM 83.726562 1543728829.1871
MEM 83.726562 1543728829.2884
MEM 83.726562 1543728829.3935
MEM 83.726562 1543728829.4984
MEM 83.726562 1543728829.5986
MEM 83.726562 1543728829.6995
MEM 83.726562 1543728829.8038
MEM 83.726562 1543728829.9042
MEM 83.726562 1543728830.0045
MEM 83.726562 1543728830.1074
MEM 83.726562 1543728830.2080
MEM 83.726562 1543728830.3084
MEM 83.726562 1543728830.4091
MEM 83.726562 1543728830.5102
MEM 83.726562 1543728830.6152
MEM 83.726562 1543728830.7204
MEM 83.726562 1543728830.8225
MEM 83.726562 1543728830.9266
MEM 83.726562 1543728831.0274
MEM 83.726562 1543728831.1318
MEM 83.726562 1543728831.2322
MEM 83.726562 1543728831.3356
MEM 83.726562 1543728831.4389
MEM 83.726562 1543728831.5395
MEM 83.726562 1543728831.6435
MEM 83.726562 1543728831.7483
MEM 83.726562 1543728831.8498
MEM 83.726562 1543728831.9540
MEM 83.726562 1543728832.0585
MEM 83.726562 1543728832.1596
MEM 83.726562 1543728832.2599
MEM 83.726562 1543728832.3651
MEM 83.726562 1543728832.4658
MEM 83.726562 1543728832.5685
MEM 83.726562 1543728832.6724
MEM 83.726562 1543728832.7734
MEM 83.726562 1543728832.8737
MEM 83.726562 1543728832.9770
MEM 83.726562 1543728833.0817
MEM 83.726562 1543728833.1825
MEM 83.726562 1543728833.2829
MEM 83.726562 1543728833.3873
MEM 83.726562 1543728833.4881
MEM 83.726562 1543728833.5886
MEM 83.726562 1543728833.6931
MEM 83.726562 1543728833.7982
MEM 83.726562 1543728833.9020
MEM 83.726562 1543728834.0047
MEM 83.726562 1543728834.1061
MEM 83.726562 1543728834.2099
MEM 83.726562 1543728834.3101
MEM 83.726562 1543728834.4125
MEM 83.726562 1543728834.5128
MEM 83.726562 1543728834.6157
MEM 83.726562 1543728834.7175
MEM 83.726562 1543728834.8217
MEM 83.726562 1543728834.9220
MEM 83.726562 1543728835.0230
MEM 83.726562 1543728835.1233
MEM 83.726562 1543728835.2263
MEM 83.726562 1543728835.3268
MEM 83.726562 1543728835.4320
MEM 83.726562 1543728835.5327
MEM 85.871094 1543728835.6374
MEM 85.871094 1543728835.7385
MEM 85.871094 1543728835.8426
MEM 85.871094 1543728835.9461
MEM 85.871094 1543728836.0482
MEM 85.871094 1543728836.1533
MEM 85.871094 1543728836.2553
MEM 85.875000 1543728836.3578
MEM 85.875000 1543728836.4594
MEM 85.875000 1543728836.5597
MEM 85.875000 1543728836.6648
MEM 85.875000 1543728836.7662
MEM 85.875000 1543728836.8715
MEM 85.875000 1543728836.9751
MEM 85.875000 1543728837.0756
MEM 85.875000 1543728837.1787
MEM 85.875000 1543728837.2820
MEM 85.875000 1543728837.3839
MEM 85.875000 1543728837.4851
MEM 85.875000 1543728837.5881
MEM 85.875000 1543728837.6929
MEM 85.875000 1543728837.7935
MEM 85.875000 1543728837.8981
MEM 85.875000 1543728837.9997
MEM 85.875000 1543728838.1049
MEM 85.875000 1543728838.2094
MEM 85.875000 1543728838.3110
MEM 85.875000 1543728838.4156
MEM 85.875000 1543728838.5178
MEM 85.875000 1543728838.6225
MEM 85.890625 1543728838.7262
MEM 85.890625 1543728838.8266
MEM 85.890625 1543728838.9316
MEM 85.890625 1543728839.0332
MEM 85.890625 1543728839.1334
MEM 85.890625 1543728839.2383
MEM 85.890625 1543728839.3393
MEM 85.890625 1543728839.4404
MEM 85.890625 1543728839.5426
MEM 85.890625 1543728839.6458
MEM 85.890625 1543728839.7481
MEM 85.890625 1543728839.8527
MEM 85.890625 1543728839.9568
MEM 85.890625 1543728840.0591
MEM 85.890625 1543728840.1612
MEM 85.890625 1543728840.2653
MEM 85.890625 1543728840.3701
MEM 85.890625 1543728840.4718
MEM 85.890625 1543728840.5724
MEM 85.890625 1543728840.6739
MEM 85.890625 1543728840.7757
MEM 85.890625 1543728840.8802
MEM 85.890625 1543728840.9854
MEM 85.890625 1543728841.0888
MEM 85.890625 1543728841.1890
MEM 85.890625 1543728841.2930
MEM 85.890625 1543728841.3980
MEM 85.890625 1543728841.4991
MEM 85.890625 1543728841.6002
MEM 85.890625 1543728841.7010
MEM 85.890625 1543728841.8038
MEM 85.890625 1543728841.9090
MEM 85.890625 1543728842.0127
MEM 85.890625 1543728842.1152
MEM 85.890625 1543728842.2170
MEM 85.890625 1543728842.3210
MEM 85.890625 1543728842.4213
MEM 85.890625 1543728842.5227
MEM 85.890625 1543728842.6264
MEM 85.890625 1543728842.7315
MEM 85.890625 1543728842.8336
MEM 85.890625 1543728842.9382
MEM 85.890625 1543728843.0423
MEM 85.890625 1543728843.1473
MEM 85.890625 1543728843.2494
MEM 85.890625 1543728843.3497
MEM 85.890625 1543728843.4504
MEM 85.890625 1543728843.5513
MEM 85.890625 1543728843.6565
MEM 85.890625 1543728843.7602
MEM 85.890625 1543728843.8652
MEM 85.890625 1543728843.9692
MEM 85.890625 1543728844.0723
MEM 85.890625 1543728844.1742
MEM 85.890625 1543728844.2744
MEM 85.890625 1543728844.3754
MEM 85.890625 1543728844.4806
MEM 85.890625 1543728844.5814
MEM 85.890625 1543728844.6816
MEM 85.890625 1543728844.7819
MEM 85.890625 1543728844.8840
MEM 85.890625 1543728844.9887
MEM 85.890625 1543728845.0936
MEM 85.890625 1543728845.1980
MEM 85.890625 1543728845.3016
MEM 85.890625 1543728845.4056
MEM 85.890625 1543728845.5085
MEM 85.890625 1543728845.6090
MEM 85.890625 1543728845.7106
MEM 85.890625 1543728845.8156
MEM 85.890625 1543728845.9196
MEM 85.890625 1543728846.0211
MEM 85.890625 1543728846.1231
MEM 85.890625 1543728846.2274
MEM 85.890625 1543728846.3314
MEM 85.890625 1543728846.4366
MEM 85.890625 1543728846.5394
MEM 85.890625 1543728846.6412
MEM 85.890625 1543728846.7416
MEM 85.890625 1543728846.8429
MEM 85.890625 1543728846.9478
MEM 85.890625 1543728847.0495
MEM 85.890625 1543728847.1502
MEM 85.890625 1543728847.2506
MEM 85.890625 1543728847.3528
MEM 85.890625 1543728847.4567
MEM 85.890625 1543728847.5569
MEM 85.890625 1543728847.6610
MEM 85.890625 1543728847.7629
MEM 85.890625 1543728847.8633
MEM 85.890625 1543728847.9679
MEM 85.890625 1543728848.0690
MEM 85.890625 1543728848.1735
MEM 85.890625 1543728848.2761
MEM 85.890625 1543728848.3813
MEM 85.890625 1543728848.4844
MEM 85.890625 1543728848.5888
MEM 85.890625 1543728848.6896
MEM 85.890625 1543728848.7914
MEM 85.890625 1543728848.8929
MEM 85.890625 1543728848.9937
MEM 85.890625 1543728849.0989
MEM 85.890625 1543728849.2003
MEM 85.890625 1543728849.3005
MEM 85.890625 1543728849.4025
MEM 85.890625 1543728849.5064
MEM 85.890625 1543728849.6081
MEM 85.890625 1543728849.7100
MEM 85.890625 1543728849.8102
MEM 85.890625 1543728849.9133
MEM 85.890625 1543728850.0181
MEM 85.890625 1543728850.1224
MEM 85.890625 1543728850.2263
MEM 85.890625 1543728850.3280
MEM 85.890625 1543728850.4313
MEM 85.890625 1543728850.5319
MEM 85.890625 1543728850.6331
MEM 85.890625 1543728850.7348
MEM 85.890625 1543728850.8350
MEM 85.890625 1543728850.9352
MEM 85.890625 1543728851.0398
MEM 85.890625 1543728851.1439
MEM 85.890625 1543728851.2477
MEM 85.890625 1543728851.3529
MEM 85.890625 1543728851.4551
MEM 85.890625 1543728851.5567
MEM 85.890625 1543728851.6583
MEM 85.890625 1543728851.7635
MEM 85.890625 1543728851.8639
MEM 85.890625 1543728851.9642
MEM 85.890625 1543728852.0682
MEM 85.890625 1543728852.1711
MEM 85.890625 1543728852.2742
MEM 85.890625 1543728852.3745
MEM 85.890625 1543728852.4749
MEM 85.890625 1543728852.5766
MEM 85.890625 1543728852.6812
MEM 85.890625 1543728852.7850
MEM 85.890625 1543728852.8853
MEM 85.894531 1543728852.9905
MEM 85.894531 1543728853.0919
MEM 85.894531 1543728853.1928
MEM 85.894531 1543728853.2980
MEM 85.894531 1543728853.3986
MEM 85.894531 1543728853.5003
MEM 85.910156 1543728853.6007
MEM 85.910156 1543728853.7009
MEM 85.910156 1543728853.8061
MEM 85.910156 1543728853.9070
MEM 85.910156 1543728854.0074
MEM 85.910156 1543728854.1088
MEM 85.910156 1543728854.2102
MEM 85.910156 1543728854.3154
MEM 85.910156 1543728854.4178
MEM 85.910156 1543728854.5223
MEM 85.910156 1543728854.6244
MEM 85.910156 1543728854.7248
MEM 85.910156 1543728854.8257
MEM 85.910156 1543728854.9286
MEM 85.910156 1543728855.0316
MEM 85.910156 1543728855.1368
MEM 85.910156 1543728855.2420
MEM 85.910156 1543728855.3466
MEM 85.910156 1543728855.4476
MEM 85.910156 1543728855.5519
MEM 85.910156 1543728855.6572
MEM 85.910156 1543728855.7576
MEM 85.910156 1543728855.8579
