CMDLINE /usr/local/opt/python@2/bin/python2.7 test_lib_implementation.py
MEM 89.824219 1543885868.8426
MEM 89.824219 1543885868.9456
MEM 89.824219 1543885869.0504
MEM 89.937500 1543885869.1526
MEM 89.937500 1543885869.2535
MEM 89.941406 1543885869.3587
MEM 89.941406 1543885869.4618
MEM 89.941406 1543885869.5669
MEM 89.941406 1543885869.6689
MEM 90.375000 1543885869.7692
MEM 90.375000 1543885869.8711
MEM 90.378906 1543885869.9713
MEM 90.378906 1543885870.0765
MEM 90.378906 1543885870.1804
MEM 90.378906 1543885870.2828
MEM 90.378906 1543885870.3852
MEM 90.523438 1543885870.4855
MEM 90.523438 1543885870.5871
MEM 90.523438 1543885870.6874
MEM 90.523438 1543885870.7883
MEM 90.554688 1543885870.8925
MEM 90.570312 1543885870.9931
MEM 90.570312 1543885871.0983
MEM 90.570312 1543885871.2034
MEM 90.582031 1543885871.3086
MEM 90.585938 1543885871.4139
MEM 90.585938 1543885871.5167
MEM 90.593750 1543885871.6219
MEM 90.710938 1543885871.7258
MEM 90.710938 1543885871.8284
MEM 90.710938 1543885871.9290
MEM 90.710938 1543885872.0325
MEM 90.710938 1543885872.1377
MEM 90.816406 1543885872.2382
MEM 90.816406 1543885872.3424
MEM 90.816406 1543885872.4476
MEM 90.816406 1543885872.5527
MEM 90.816406 1543885872.6579
MEM 90.921875 1543885872.7631
MEM 90.921875 1543885872.8653
MEM 90.921875 1543885872.9705
MEM 91.128906 1543885873.0752
MEM 91.128906 1543885873.1798
MEM 91.128906 1543885873.2849
MEM 91.128906 1543885873.3857
MEM 91.128906 1543885873.4874
MEM 91.128906 1543885873.5920
MEM 91.128906 1543885873.6965
MEM 91.128906 1543885873.8005
MEM 91.128906 1543885873.9053
MEM 91.128906 1543885874.0055
MEM 91.128906 1543885874.1090
MEM 91.128906 1543885874.2110
MEM 91.128906 1543885874.3162
MEM 91.128906 1543885874.4210
MEM 91.128906 1543885874.5231
MEM 91.128906 1543885874.6252
MEM 91.128906 1543885874.7257
MEM 91.128906 1543885874.8293
MEM 91.128906 1543885874.9311
MEM 91.128906 1543885875.0347
MEM 91.128906 1543885875.1353
MEM 91.128906 1543885875.2401
MEM 91.128906 1543885875.3422
MEM 91.128906 1543885875.4447
MEM 91.128906 1543885875.5500
MEM 91.128906 1543885875.6552
MEM 91.128906 1543885875.7555
MEM 91.144531 1543885875.8588
MEM 91.144531 1543885875.9640
MEM 91.144531 1543885876.0644
MEM 91.234375 1543885876.1690
MEM 91.234375 1543885876.2703
MEM 91.234375 1543885876.3755
MEM 91.234375 1543885876.4758
MEM 91.234375 1543885876.5788
MEM 91.234375 1543885876.6813
MEM 91.234375 1543885876.7824
MEM 91.234375 1543885876.8841
MEM 91.234375 1543885876.9847
MEM 91.234375 1543885877.0898
MEM 91.234375 1543885877.1940
MEM 91.234375 1543885877.2945
MEM 91.234375 1543885877.3991
MEM 91.234375 1543885877.5034
MEM 91.328125 1543885877.6061
MEM 91.335938 1543885877.7087
MEM 91.335938 1543885877.8093
MEM 91.335938 1543885877.9145
MEM 91.335938 1543885878.0183
MEM 91.335938 1543885878.1225
MEM 91.335938 1543885878.2261
MEM 91.335938 1543885878.3284
MEM 91.335938 1543885878.4336
MEM 91.335938 1543885878.5381
MEM 91.335938 1543885878.6421
MEM 91.335938 1543885878.7466
MEM 91.339844 1543885878.8516
MEM 91.339844 1543885878.9522
MEM 91.339844 1543885879.0529
MEM 91.398438 1543885879.1581
MEM 91.398438 1543885879.2584
MEM 91.398438 1543885879.3616
MEM 91.398438 1543885879.4651
MEM 91.402344 1543885879.5679
MEM 91.402344 1543885879.6681
MEM 91.402344 1543885879.7733
MEM 91.648438 1543885879.8755
MEM 91.648438 1543885879.9773
MEM 91.648438 1543885880.0816
MEM 91.652344 1543885880.1865
MEM 91.652344 1543885880.2917
MEM 91.652344 1543885880.3920
MEM 91.652344 1543885880.4929
MEM 91.656250 1543885880.5981
MEM 91.656250 1543885880.6993
MEM 91.656250 1543885880.8024
MEM 91.675781 1543885880.9076
MEM 91.675781 1543885881.0119
MEM 91.675781 1543885881.1170
MEM 91.675781 1543885881.2203
MEM 91.675781 1543885881.3245
MEM 91.675781 1543885881.4287
MEM 91.675781 1543885881.5306
MEM 91.972656 1543885881.6351
MEM 91.980469 1543885881.7377
MEM 91.980469 1543885881.8426
MEM 91.980469 1543885881.9431
MEM 91.980469 1543885882.0453
MEM 91.980469 1543885882.1454
MEM 91.980469 1543885882.2488
MEM 91.996094 1543885882.3540
MEM 92.078125 1543885882.4580
MEM 92.078125 1543885882.5589
MEM 92.078125 1543885882.6623
MEM 92.078125 1543885882.7675
MEM 92.089844 1543885882.8706
MEM 92.382812 1543885882.9717
MEM 92.386719 1543885883.0743
MEM 92.429688 1543885883.1751
MEM 92.429688 1543885883.2754
MEM 92.429688 1543885883.3766
MEM 92.433594 1543885883.4819
MEM 92.437500 1543885883.5842
MEM 92.437500 1543885883.6859
MEM 92.437500 1543885883.7906
MEM 92.437500 1543885883.8915
MEM 92.437500 1543885883.9935
MEM 92.437500 1543885884.0987
MEM 92.437500 1543885884.2020
MEM 92.437500 1543885884.3041
MEM 92.437500 1543885884.4082
MEM 92.437500 1543885884.5101
MEM 92.437500 1543885884.6146
MEM 92.437500 1543885884.7197
MEM 92.437500 1543885884.8239
MEM 92.437500 1543885884.9270
MEM 92.437500 1543885885.0279
MEM 92.437500 1543885885.1331
MEM 92.437500 1543885885.2378
MEM 92.437500 1543885885.3415
MEM 92.437500 1543885885.4437
MEM 92.437500 1543885885.5476
MEM 92.437500 1543885885.6491
MEM 92.437500 1543885885.7527
MEM 92.441406 1543885885.8569
MEM 92.441406 1543885885.9604
MEM 92.441406 1543885886.0609
MEM 92.441406 1543885886.1626
MEM 92.441406 1543885886.2651
MEM 92.441406 1543885886.3700
MEM 92.441406 1543885886.4715
MEM 92.441406 1543885886.5745
MEM 92.441406 1543885886.6772
MEM 92.441406 1543885886.7775
MEM 92.441406 1543885886.8824
MEM 92.441406 1543885886.9843
MEM 92.441406 1543885887.0893
MEM 92.441406 1543885887.1938
MEM 92.441406 1543885887.2943
MEM 92.441406 1543885887.3968
MEM 92.441406 1543885887.4994
MEM 92.441406 1543885887.6038
MEM 92.441406 1543885887.7041
MEM 92.441406 1543885887.8072
MEM 92.441406 1543885887.9079
MEM 92.441406 1543885888.0107
MEM 92.441406 1543885888.1157
MEM 92.441406 1543885888.2177
MEM 92.441406 1543885888.3230
MEM 92.441406 1543885888.4240
MEM 92.441406 1543885888.5261
MEM 92.441406 1543885888.6317
MEM 92.441406 1543885888.7343
MEM 92.441406 1543885888.8367
MEM 92.453125 1543885888.9389
MEM 92.453125 1543885889.0443
MEM 92.453125 1543885889.1448
MEM 92.453125 1543885889.2478
MEM 92.453125 1543885889.3532
MEM 92.453125 1543885889.4563
MEM 92.453125 1543885889.5576
MEM 92.453125 1543885889.6601
MEM 92.453125 1543885889.7632
MEM 92.453125 1543885889.8656
MEM 92.453125 1543885889.9681
MEM 92.453125 1543885890.0700
MEM 92.453125 1543885890.1739
MEM 92.453125 1543885890.2740
MEM 92.453125 1543885890.3757
MEM 92.453125 1543885890.4776
MEM 92.453125 1543885890.5827
MEM 92.453125 1543885890.6879
MEM 92.453125 1543885890.7911
MEM 92.617188 1543885890.8944
MEM 92.617188 1543885890.9955
MEM 92.617188 1543885891.0989
MEM 92.621094 1543885891.2007
MEM 92.621094 1543885891.3017
MEM 92.621094 1543885891.4035
MEM 92.621094 1543885891.5072
MEM 92.621094 1543885891.6088
MEM 92.621094 1543885891.7111
MEM 92.621094 1543885891.8163
MEM 92.621094 1543885891.9166
MEM 92.621094 1543885892.0189
MEM 92.621094 1543885892.1208
MEM 92.621094 1543885892.2232
MEM 92.621094 1543885892.3279
MEM 92.621094 1543885892.4331
MEM 92.621094 1543885892.5338
MEM 92.621094 1543885892.6390
MEM 92.621094 1543885892.7414
MEM 92.621094 1543885892.8446
MEM 92.621094 1543885892.9498
MEM 92.757812 1543885893.0544
MEM 92.757812 1543885893.1576
MEM 92.757812 1543885893.2602
MEM 92.757812 1543885893.3633
MEM 92.757812 1543885893.4664
MEM 92.769531 1543885893.5687
MEM 92.769531 1543885893.6695
MEM 92.769531 1543885893.7713
MEM 92.769531 1543885893.8765
MEM 92.769531 1543885893.9797
MEM 92.769531 1543885894.0824
MEM 93.152344 1543885894.1876
MEM 93.152344 1543885894.2887
MEM 93.152344 1543885894.3905
MEM 93.152344 1543885894.4946
MEM 93.152344 1543885894.5970
MEM 93.152344 1543885894.6997
MEM 93.156250 1543885894.8038
MEM 93.156250 1543885894.9047
MEM 93.156250 1543885895.0066
MEM 93.156250 1543885895.1115
MEM 93.156250 1543885895.2168
MEM 93.156250 1543885895.3181
MEM 93.156250 1543885895.4234
MEM 93.750000 1543885895.5241
MEM 93.750000 1543885895.6272
MEM 93.750000 1543885895.7306
MEM 93.750000 1543885895.8357
MEM 93.750000 1543885895.9373
MEM 93.750000 1543885896.0397
MEM 93.750000 1543885896.1406
MEM 93.750000 1543885896.2451
MEM 93.750000 1543885896.3469
MEM 93.750000 1543885896.4494
MEM 93.750000 1543885896.5518
MEM 93.750000 1543885896.6548
MEM 93.750000 1543885896.7573
MEM 93.750000 1543885896.8617
MEM 93.750000 1543885896.9619
MEM 93.750000 1543885897.0652
MEM 93.761719 1543885897.1689
MEM 93.785156 1543885897.2708
MEM 93.785156 1543885897.3751
MEM 93.785156 1543885897.4785
MEM 93.785156 1543885897.5824
MEM 93.785156 1543885897.6835
MEM 93.785156 1543885897.7858
MEM 93.792969 1543885897.8904
MEM 93.792969 1543885897.9906
MEM 93.796875 1543885898.0957
MEM 93.796875 1543885898.1987
MEM 93.796875 1543885898.3010
MEM 93.796875 1543885898.4019
MEM 93.796875 1543885898.5044
MEM 93.796875 1543885898.6072
MEM 93.796875 1543885898.7120
MEM 93.796875 1543885898.8137
MEM 94.089844 1543885898.9163
MEM 94.089844 1543885899.0181
MEM 94.089844 1543885899.1205
MEM 94.093750 1543885899.2230
MEM 94.093750 1543885899.3261
MEM 94.093750 1543885899.4285
MEM 94.093750 1543885899.5299
MEM 94.093750 1543885899.6314
MEM 94.093750 1543885899.7357
MEM 94.093750 1543885899.8395
MEM 94.093750 1543885899.9429
MEM 94.093750 1543885900.0455
MEM 94.093750 1543885900.1507
MEM 94.093750 1543885900.2554
MEM 94.093750 1543885900.3556
MEM 94.093750 1543885900.4606
MEM 94.093750 1543885900.5622
MEM 94.093750 1543885900.6647
MEM 94.093750 1543885900.7691
MEM 94.093750 1543885900.8717
MEM 94.093750 1543885900.9732
MEM 94.093750 1543885901.0771
MEM 94.093750 1543885901.1790
MEM 94.093750 1543885901.2833
MEM 94.093750 1543885901.3868
MEM 94.093750 1543885901.4870
MEM 94.093750 1543885901.5898
MEM 94.093750 1543885901.6937
MEM 94.093750 1543885901.7957
MEM 94.093750 1543885901.8960
MEM 94.093750 1543885901.9970
MEM 94.093750 1543885902.1022
MEM 94.093750 1543885902.2047
MEM 94.093750 1543885902.3049
MEM 94.093750 1543885902.4055
MEM 94.093750 1543885902.5074
MEM 94.093750 1543885902.6095
MEM 94.093750 1543885902.7125
MEM 94.093750 1543885902.8177
MEM 94.093750 1543885902.9207
MEM 94.093750 1543885903.0233
MEM 94.093750 1543885903.1284
MEM 94.093750 1543885903.2291
MEM 94.093750 1543885903.3293
MEM 94.093750 1543885903.4316
MEM 94.093750 1543885903.5367
MEM 94.093750 1543885903.6401
MEM 94.093750 1543885903.7453
MEM 94.093750 1543885903.8460
MEM 94.093750 1543885903.9512
MEM 94.093750 1543885904.0526
MEM 94.093750 1543885904.1577
MEM 94.093750 1543885904.2621
MEM 94.093750 1543885904.3654
MEM 94.093750 1543885904.4705
MEM 94.093750 1543885904.5757
MEM 94.093750 1543885904.6780
MEM 94.093750 1543885904.7795
MEM 94.355469 1543885904.8805
MEM 94.355469 1543885904.9844
MEM 94.355469 1543885905.0896
MEM 94.355469 1543885905.1900
MEM 94.355469 1543885905.2946
MEM 94.355469 1543885905.3986
MEM 94.355469 1543885905.4996
MEM 94.355469 1543885905.6000
MEM 94.359375 1543885905.7052
MEM 94.375000 1543885905.8081
MEM 94.378906 1543885905.9114
MEM 94.378906 1543885906.0168
MEM 94.429688 1543885906.1199
MEM 94.429688 1543885906.2222
MEM 94.429688 1543885906.3230
MEM 94.445312 1543885906.4272
MEM 94.601562 1543885906.5297
MEM 94.601562 1543885906.6326
MEM 94.601562 1543885906.7353
MEM 94.601562 1543885906.8405
MEM 94.601562 1543885906.9411
MEM 94.601562 1543885907.0444
MEM 94.601562 1543885907.1476
MEM 94.601562 1543885907.2501
MEM 94.601562 1543885907.3518
MEM 94.601562 1543885907.4569
MEM 94.601562 1543885907.5580
MEM 94.601562 1543885907.6610
MEM 94.601562 1543885907.7633
MEM 94.601562 1543885907.8660
MEM 94.601562 1543885907.9686
MEM 94.601562 1543885908.0728
MEM 94.601562 1543885908.1738
MEM 94.601562 1543885908.2786
MEM 94.601562 1543885908.3791
MEM 94.601562 1543885908.4838
MEM 94.601562 1543885908.5863
MEM 94.601562 1543885908.6893
MEM 94.601562 1543885908.7934
MEM 94.601562 1543885908.8985
MEM 94.605469 1543885909.0015
MEM 94.605469 1543885909.1064
MEM 94.605469 1543885909.2092
MEM 94.605469 1543885909.3130
MEM 94.605469 1543885909.4132
MEM 94.613281 1543885909.5184
MEM 94.613281 1543885909.6224
MEM 94.613281 1543885909.7248
MEM 94.613281 1543885909.8253
MEM 94.613281 1543885909.9300
MEM 94.613281 1543885910.0335
MEM 94.617188 1543885910.1349
MEM 94.617188 1543885910.2372
MEM 94.617188 1543885910.3374
MEM 94.617188 1543885910.4414
MEM 94.617188 1543885910.5416
MEM 94.617188 1543885910.6441
MEM 94.617188 1543885910.7475
MEM 94.632812 1543885910.8493
MEM 94.632812 1543885910.9519
MEM 94.632812 1543885911.0556
MEM 94.632812 1543885911.1606
MEM 94.632812 1543885911.2637
MEM 94.632812 1543885911.3667
MEM 94.632812 1543885911.4683
MEM 94.632812 1543885911.5686
MEM 94.871094 1543885911.6727
MEM 94.871094 1543885911.7730
MEM 94.871094 1543885911.8733
MEM 94.871094 1543885911.9743
MEM 94.871094 1543885912.0745
MEM 94.871094 1543885912.1783
MEM 94.871094 1543885912.2828
MEM 94.882812 1543885912.3866
MEM 94.886719 1543885912.4918
MEM 94.886719 1543885912.5970
MEM 94.886719 1543885912.7018
MEM 94.898438 1543885912.8047
MEM 94.917969 1543885912.9092
MEM 95.531250 1543885913.0139
MEM 95.531250 1543885913.1142
MEM 95.531250 1543885913.2165
MEM 95.531250 1543885913.3187
MEM 95.535156 1543885913.4222
MEM 95.535156 1543885913.5228
MEM 95.535156 1543885913.6275
MEM 95.535156 1543885913.7302
MEM 95.535156 1543885913.8308
MEM 95.535156 1543885913.9361
MEM 95.535156 1543885914.0388
MEM 95.535156 1543885914.1405
MEM 95.535156 1543885914.2430
MEM 95.535156 1543885914.3473
MEM 95.535156 1543885914.4475
MEM 95.535156 1543885914.5477
MEM 95.535156 1543885914.6488
MEM 95.535156 1543885914.7498
MEM 95.535156 1543885914.8548
MEM 95.535156 1543885914.9579
MEM 95.535156 1543885915.0609
MEM 95.535156 1543885915.1638
MEM 95.535156 1543885915.2667
MEM 95.535156 1543885915.3678
MEM 95.535156 1543885915.4691
MEM 95.535156 1543885915.5727
MEM 95.539062 1543885915.6730
MEM 95.539062 1543885915.7781
MEM 95.539062 1543885915.8826
MEM 95.539062 1543885915.9878
MEM 95.707031 1543885916.0930
MEM 95.707031 1543885916.1975
MEM 95.707031 1543885916.2991
MEM 95.707031 1543885916.4029
MEM 95.707031 1543885916.5065
MEM 95.707031 1543885916.6088
MEM 95.707031 1543885916.7092
MEM 95.707031 1543885916.8137
MEM 95.707031 1543885916.9157
MEM 95.707031 1543885917.0196
MEM 95.710938 1543885917.1248
MEM 95.710938 1543885917.2254
MEM 95.710938 1543885917.3296
MEM 95.710938 1543885917.4307
MEM 95.710938 1543885917.5331
MEM 95.710938 1543885917.6357
MEM 95.710938 1543885917.7381
MEM 95.710938 1543885917.8406
MEM 95.710938 1543885917.9431
MEM 95.710938 1543885918.0480
MEM 95.710938 1543885918.1484
MEM 95.710938 1543885918.2493
MEM 95.710938 1543885918.3539
MEM 95.710938 1543885918.4591
MEM 95.710938 1543885918.5617
MEM 95.710938 1543885918.6642
MEM 95.710938 1543885918.7647
MEM 95.710938 1543885918.8689
MEM 95.710938 1543885918.9720
MEM 95.710938 1543885919.0760
MEM 95.710938 1543885919.1781
MEM 95.710938 1543885919.2813
MEM 95.710938 1543885919.3852
MEM 95.710938 1543885919.4891
MEM 95.710938 1543885919.5918
MEM 95.710938 1543885919.6945
MEM 95.710938 1543885919.7972
MEM 95.710938 1543885919.9001
MEM 95.710938 1543885920.0045
MEM 95.710938 1543885920.1063
MEM 95.710938 1543885920.2102
MEM 95.710938 1543885920.3115
MEM 95.710938 1543885920.4158
MEM 95.710938 1543885920.5173
MEM 95.710938 1543885920.6185
MEM 95.710938 1543885920.7227
MEM 95.710938 1543885920.8252
MEM 95.710938 1543885920.9275
MEM 95.710938 1543885921.0292
MEM 95.710938 1543885921.1339
MEM 95.710938 1543885921.2379
MEM 95.710938 1543885921.3401
MEM 95.710938 1543885921.4406
MEM 95.710938 1543885921.5425
MEM 95.710938 1543885921.6468
MEM 95.722656 1543885921.7484
MEM 95.722656 1543885921.8536
MEM 95.722656 1543885921.9572
MEM 95.722656 1543885922.0599
MEM 95.722656 1543885922.1631
MEM 95.722656 1543885922.2681
MEM 95.722656 1543885922.3725
MEM 95.722656 1543885922.4754
MEM 95.722656 1543885922.5766
MEM 95.722656 1543885922.6774
MEM 95.722656 1543885922.7818
MEM 95.722656 1543885922.8824
MEM 95.722656 1543885922.9835
MEM 95.722656 1543885923.0880
MEM 95.722656 1543885923.1931
MEM 95.722656 1543885923.2971
MEM 95.722656 1543885923.3987
MEM 95.992188 1543885923.4990
MEM 95.992188 1543885923.5998
MEM 95.992188 1543885923.7046
MEM 95.992188 1543885923.8088
MEM 95.992188 1543885923.9093
MEM 95.992188 1543885924.0115
MEM 95.992188 1543885924.1145
MEM 95.992188 1543885924.2181
MEM 95.992188 1543885924.3214
MEM 95.992188 1543885924.4259
MEM 95.992188 1543885924.5306
MEM 95.992188 1543885924.6358
MEM 95.992188 1543885924.7385
MEM 95.992188 1543885924.8432
MEM 96.699219 1543885924.9484
MEM 96.699219 1543885925.0535
MEM 96.699219 1543885925.1546
MEM 96.699219 1543885925.2561
MEM 96.699219 1543885925.3610
MEM 96.699219 1543885925.4628
MEM 96.699219 1543885925.5680
MEM 96.699219 1543885925.6716
MEM 96.703125 1543885925.7720
MEM 96.703125 1543885925.8754
MEM 96.703125 1543885925.9800
MEM 96.703125 1543885926.0822
MEM 96.703125 1543885926.1836
MEM 96.703125 1543885926.2876
MEM 96.703125 1543885926.3882
MEM 96.703125 1543885926.4885
MEM 96.703125 1543885926.5937
MEM 96.703125 1543885926.6969
MEM 96.703125 1543885926.7989
MEM 96.707031 1543885926.9041
MEM 96.707031 1543885927.0076
MEM 96.707031 1543885927.1088
MEM 96.707031 1543885927.2121
MEM 96.714844 1543885927.3156
MEM 96.714844 1543885927.4180
MEM 96.714844 1543885927.5215
MEM 96.714844 1543885927.6267
MEM 96.714844 1543885927.7299
MEM 96.714844 1543885927.8324
MEM 96.714844 1543885927.9341
MEM 96.714844 1543885928.0363
MEM 96.714844 1543885928.1375
MEM 96.714844 1543885928.2385
MEM 96.714844 1543885928.3391
MEM 96.714844 1543885928.4443
MEM 96.714844 1543885928.5491
MEM 96.714844 1543885928.6493
MEM 96.714844 1543885928.7542
MEM 96.714844 1543885928.8586
MEM 96.714844 1543885928.9608
MEM 96.714844 1543885929.0658
MEM 96.714844 1543885929.1679
MEM 96.714844 1543885929.2697
MEM 96.714844 1543885929.3733
MEM 96.714844 1543885929.4772
MEM 96.714844 1543885929.5824
MEM 96.714844 1543885929.6827
MEM 96.714844 1543885929.7876
MEM 96.714844 1543885929.8883
MEM 96.714844 1543885929.9935
MEM 96.714844 1543885930.0953
MEM 96.714844 1543885930.1999
MEM 96.714844 1543885930.3047
MEM 96.714844 1543885930.4049
MEM 96.722656 1543885930.5101
MEM 96.722656 1543885930.6153
MEM 96.722656 1543885930.7160
MEM 96.726562 1543885930.8192
MEM 96.726562 1543885930.9219
MEM 96.726562 1543885931.0232
MEM 96.726562 1543885931.1284
MEM 96.726562 1543885931.2327
MEM 97.039062 1543885931.3377
MEM 97.039062 1543885931.4382
MEM 97.039062 1543885931.5427
MEM 97.039062 1543885931.6479
MEM 97.183594 1543885931.7500
MEM 97.183594 1543885931.8552
MEM 97.183594 1543885931.9556
MEM 97.183594 1543885932.0585
MEM 97.183594 1543885932.1611
MEM 97.183594 1543885932.2661
MEM 97.183594 1543885932.3710
MEM 97.207031 1543885932.4714
MEM 97.207031 1543885932.5766
MEM 97.207031 1543885932.6817
MEM 97.207031 1543885932.7866
MEM 97.207031 1543885932.8882
MEM 97.207031 1543885932.9892
MEM 97.207031 1543885933.0943
MEM 97.207031 1543885933.1980
MEM 97.207031 1543885933.2997
MEM 97.207031 1543885933.4042
MEM 97.207031 1543885933.5068
MEM 97.207031 1543885933.6090
MEM 97.207031 1543885933.7126
MEM 97.207031 1543885933.8165
MEM 97.207031 1543885933.9209
MEM 97.207031 1543885934.0211
MEM 97.207031 1543885934.1213
MEM 97.226562 1543885934.2231
MEM 97.226562 1543885934.3234
MEM 97.226562 1543885934.4286
MEM 97.226562 1543885934.5326
MEM 97.226562 1543885934.6374
MEM 97.226562 1543885934.7422
MEM 97.226562 1543885934.8467
MEM 97.226562 1543885934.9509
MEM 97.226562 1543885935.0541
MEM 97.226562 1543885935.1567
MEM 97.226562 1543885935.2573
MEM 97.226562 1543885935.3618
MEM 97.226562 1543885935.4665
MEM 97.226562 1543885935.5707
MEM 97.226562 1543885935.6740
MEM 97.226562 1543885935.7756
MEM 97.226562 1543885935.8806
MEM 97.226562 1543885935.9833
MEM 97.226562 1543885936.0873
MEM 97.226562 1543885936.1875
MEM 97.226562 1543885936.2880
MEM 97.226562 1543885936.3883
MEM 97.226562 1543885936.4895
MEM 97.226562 1543885936.5917
MEM 97.226562 1543885936.6959
MEM 97.226562 1543885936.7992
MEM 97.226562 1543885936.9000
MEM 97.226562 1543885937.0050
MEM 97.226562 1543885937.1103
MEM 97.226562 1543885937.2109
MEM 97.226562 1543885937.3161
MEM 97.226562 1543885937.4164
MEM 97.226562 1543885937.5215
MEM 97.226562 1543885937.6235
MEM 97.226562 1543885937.7254
MEM 97.226562 1543885937.8279
MEM 97.226562 1543885937.9301
MEM 97.226562 1543885938.0339
MEM 97.226562 1543885938.1371
MEM 97.226562 1543885938.2387
MEM 97.226562 1543885938.3425
MEM 97.226562 1543885938.4466
MEM 97.226562 1543885938.5472
