CMDLINE /usr/local/opt/python@2/bin/python2.7 test_lib_implementation.py
MEM 44.453125 1543728559.0359
MEM 44.453125 1543728559.1369
MEM 44.453125 1543728559.2383
MEM 44.453125 1543728559.3428
MEM 44.453125 1543728559.4463
MEM 44.453125 1543728559.5511
MEM 44.453125 1543728559.6530
MEM 44.453125 1543728559.7582
MEM 44.453125 1543728559.8591
MEM 44.453125 1543728559.9624
MEM 44.453125 1543728560.0676
MEM 44.453125 1543728560.1702
MEM 44.453125 1543728560.2730
MEM 44.453125 1543728560.3736
MEM 44.453125 1543728560.4776
MEM 44.453125 1543728560.5794
MEM 44.453125 1543728560.6804
MEM 44.453125 1543728560.7820
MEM 44.453125 1543728560.8847
MEM 44.453125 1543728560.9862
MEM 44.453125 1543728561.0869
MEM 44.453125 1543728561.1902
MEM 44.453125 1543728561.2953
MEM 44.453125 1543728561.3991
MEM 44.453125 1543728561.5025
MEM 44.453125 1543728561.6036
MEM 44.453125 1543728561.7039
MEM 44.453125 1543728561.8044
MEM 44.453125 1543728561.9084
MEM 44.453125 1543728562.0110
MEM 44.453125 1543728562.1124
MEM 44.453125 1543728562.2175
MEM 44.453125 1543728562.3177
MEM 44.453125 1543728562.4180
MEM 44.453125 1543728562.5192
MEM 44.453125 1543728562.6197
MEM 44.453125 1543728562.7242
MEM 44.453125 1543728562.8251
MEM 44.457031 1543728562.9292
MEM 44.457031 1543728563.0337
MEM 44.457031 1543728563.1349
MEM 44.457031 1543728563.2376
MEM 44.457031 1543728563.3393
MEM 44.460938 1543728563.4427
MEM 44.460938 1543728563.5461
MEM 44.460938 1543728563.6510
MEM 44.460938 1543728563.7552
MEM 44.460938 1543728563.8563
MEM 44.460938 1543728563.9590
MEM 44.460938 1543728564.0593
MEM 44.460938 1543728564.1597
MEM 44.460938 1543728564.2629
MEM 44.460938 1543728564.3674
MEM 44.460938 1543728564.4690
MEM 44.460938 1543728564.5698
MEM 44.460938 1543728564.6720
MEM 44.460938 1543728564.7736
MEM 44.460938 1543728564.8786
MEM 44.460938 1543728564.9820
MEM 44.460938 1543728565.0859
MEM 44.460938 1543728565.1901
MEM 44.460938 1543728565.2904
MEM 44.460938 1543728565.3908
MEM 44.460938 1543728565.4911
MEM 44.460938 1543728565.5915
MEM 44.460938 1543728565.6949
MEM 44.460938 1543728565.7970
MEM 44.460938 1543728565.9010
MEM 44.460938 1543728566.0013
MEM 44.460938 1543728566.1028
MEM 44.460938 1543728566.2062
MEM 44.460938 1543728566.3071
MEM 44.460938 1543728566.4077
MEM 44.460938 1543728566.5103
MEM 44.460938 1543728566.6125
MEM 44.460938 1543728566.7174
MEM 44.460938 1543728566.8177
MEM 44.460938 1543728566.9229
MEM 44.460938 1543728567.0247
MEM 44.460938 1543728567.1289
MEM 44.460938 1543728567.2301
MEM 44.460938 1543728567.3343
MEM 44.460938 1543728567.4380
MEM 44.460938 1543728567.5382
MEM 44.460938 1543728567.6387
MEM 44.460938 1543728567.7439
MEM 44.460938 1543728567.8457
MEM 44.460938 1543728567.9508
MEM 44.460938 1543728568.0560
MEM 44.460938 1543728568.1562
MEM 44.460938 1543728568.2585
MEM 44.460938 1543728568.3599
MEM 44.460938 1543728568.4623
MEM 44.460938 1543728568.5629
MEM 44.460938 1543728568.6680
MEM 44.460938 1543728568.7703
MEM 44.460938 1543728568.8755
MEM 44.460938 1543728568.9766
MEM 44.460938 1543728569.0779
MEM 44.460938 1543728569.1783
MEM 44.460938 1543728569.2835
MEM 44.460938 1543728569.3861
MEM 44.460938 1543728569.4866
MEM 44.460938 1543728569.5869
MEM 44.460938 1543728569.6872
MEM 44.460938 1543728569.7875
MEM 44.460938 1543728569.8926
MEM 44.460938 1543728569.9955
MEM 44.460938 1543728570.1007
MEM 44.460938 1543728570.2039
MEM 44.460938 1543728570.3077
MEM 44.460938 1543728570.4086
MEM 44.460938 1543728570.5122
MEM 44.460938 1543728570.6172
MEM 44.460938 1543728570.7221
MEM 44.460938 1543728570.8231
MEM 44.460938 1543728570.9267
MEM 44.460938 1543728571.0282
MEM 44.460938 1543728571.1287
MEM 44.460938 1543728571.2336
MEM 44.460938 1543728571.3340
MEM 44.460938 1543728571.4353
MEM 44.460938 1543728571.5355
MEM 44.460938 1543728571.6364
MEM 44.460938 1543728571.7409
MEM 44.460938 1543728571.8454
MEM 44.460938 1543728571.9507
MEM 44.460938 1543728572.0534
MEM 44.460938 1543728572.1553
MEM 44.460938 1543728572.2596
MEM 44.460938 1543728572.3638
MEM 44.460938 1543728572.4677
MEM 44.460938 1543728572.5714
MEM 44.460938 1543728572.6764
MEM 44.460938 1543728572.7809
MEM 44.460938 1543728572.8848
MEM 44.460938 1543728572.9890
MEM 44.460938 1543728573.0913
MEM 44.460938 1543728573.1945
MEM 44.460938 1543728573.2970
MEM 44.460938 1543728573.4015
MEM 44.460938 1543728573.5030
MEM 44.460938 1543728573.6073
MEM 44.460938 1543728573.7076
MEM 44.460938 1543728573.8119
MEM 44.460938 1543728573.9125
MEM 44.460938 1543728574.0176
MEM 44.460938 1543728574.1210
MEM 44.460938 1543728574.2217
MEM 44.460938 1543728574.3232
MEM 44.460938 1543728574.4261
MEM 44.460938 1543728574.5309
MEM 44.460938 1543728574.6349
MEM 44.460938 1543728574.7358
MEM 44.460938 1543728574.8365
MEM 44.460938 1543728574.9368
MEM 44.460938 1543728575.0410
MEM 44.460938 1543728575.1431
MEM 44.460938 1543728575.2463
MEM 44.460938 1543728575.3506
MEM 44.460938 1543728575.4536
MEM 44.460938 1543728575.5538
MEM 44.460938 1543728575.6541
MEM 44.460938 1543728575.7546
MEM 44.460938 1543728575.8551
MEM 44.460938 1543728575.9594
MEM 44.460938 1543728576.0634
MEM 44.460938 1543728576.1681
MEM 44.460938 1543728576.2713
MEM 44.460938 1543728576.3734
MEM 44.460938 1543728576.4765
MEM 44.460938 1543728576.5817
MEM 44.460938 1543728576.6851
MEM 44.460938 1543728576.7868
MEM 44.460938 1543728576.8896
MEM 44.460938 1543728576.9907
MEM 44.460938 1543728577.0911
MEM 44.460938 1543728577.1950
MEM 44.460938 1543728577.3002
MEM 44.460938 1543728577.4012
MEM 44.460938 1543728577.5048
MEM 44.460938 1543728577.6059
MEM 44.460938 1543728577.7069
MEM 44.460938 1543728577.8085
MEM 44.460938 1543728577.9104
MEM 44.460938 1543728578.0115
MEM 44.460938 1543728578.1137
MEM 44.460938 1543728578.2170
MEM 44.460938 1543728578.3204
MEM 44.460938 1543728578.4231
MEM 44.460938 1543728578.5278
MEM 44.460938 1543728578.6280
MEM 44.460938 1543728578.7285
MEM 44.460938 1543728578.8309
MEM 44.460938 1543728578.9347
MEM 44.460938 1543728579.0393
MEM 44.460938 1543728579.1397
MEM 44.460938 1543728579.2414
MEM 44.468750 1543728579.3439
MEM 44.468750 1543728579.4469
MEM 44.468750 1543728579.5472
MEM 44.468750 1543728579.6478
MEM 44.468750 1543728579.7516
MEM 44.468750 1543728579.8520
MEM 44.468750 1543728579.9542
MEM 44.468750 1543728580.0551
MEM 44.468750 1543728580.1595
MEM 44.468750 1543728580.2613
MEM 44.468750 1543728580.3625
MEM 44.468750 1543728580.4631
MEM 44.468750 1543728580.5672
MEM 44.468750 1543728580.6711
MEM 44.468750 1543728580.7734
MEM 44.468750 1543728580.8738
MEM 44.468750 1543728580.9765
MEM 44.468750 1543728581.0792
MEM 44.468750 1543728581.1843
MEM 44.468750 1543728581.2873
MEM 44.468750 1543728581.3879
MEM 44.468750 1543728581.4906
MEM 44.468750 1543728581.5957
MEM 44.468750 1543728581.7004
MEM 44.468750 1543728581.8022
MEM 44.468750 1543728581.9033
MEM 44.468750 1543728582.0036
MEM 44.468750 1543728582.1039
MEM 44.468750 1543728582.2069
MEM 44.468750 1543728582.3080
MEM 44.468750 1543728582.4089
MEM 44.468750 1543728582.5131
MEM 44.468750 1543728582.6183
MEM 44.468750 1543728582.7234
MEM 44.468750 1543728582.8276
MEM 44.468750 1543728582.9280
MEM 44.468750 1543728583.0327
MEM 44.468750 1543728583.1356
MEM 44.468750 1543728583.2384
MEM 44.468750 1543728583.3388
MEM 44.468750 1543728583.4401
MEM 44.468750 1543728583.5442
MEM 44.468750 1543728583.6448
MEM 44.468750 1543728583.7500
MEM 44.468750 1543728583.8503
MEM 44.468750 1543728583.9542
MEM 44.468750 1543728584.0547
MEM 44.468750 1543728584.1574
MEM 44.468750 1543728584.2618
MEM 44.468750 1543728584.3627
MEM 44.468750 1543728584.4668
MEM 44.468750 1543728584.5692
MEM 44.468750 1543728584.6701
MEM 44.468750 1543728584.7703
MEM 44.468750 1543728584.8714
MEM 44.468750 1543728584.9722
MEM 44.468750 1543728585.0726
MEM 44.468750 1543728585.1774
MEM 44.468750 1543728585.2779
MEM 44.468750 1543728585.3783
MEM 44.468750 1543728585.4795
MEM 44.468750 1543728585.5814
MEM 44.468750 1543728585.6817
MEM 44.468750 1543728585.7825
MEM 44.468750 1543728585.8859
MEM 44.468750 1543728585.9862
MEM 44.468750 1543728586.0913
MEM 44.468750 1543728586.1940
MEM 44.468750 1543728586.2941
MEM 44.468750 1543728586.3977
MEM 44.468750 1543728586.4992
MEM 44.468750 1543728586.6014
MEM 44.468750 1543728586.7058
MEM 44.468750 1543728586.8106
MEM 44.468750 1543728586.9121
MEM 44.468750 1543728587.0167
MEM 44.468750 1543728587.1211
MEM 44.468750 1543728587.2262
MEM 44.468750 1543728587.3277
MEM 44.468750 1543728587.4330
MEM 44.468750 1543728587.5341
MEM 44.468750 1543728587.6358
MEM 44.468750 1543728587.7361
MEM 44.468750 1543728587.8373
MEM 44.468750 1543728587.9425
MEM 44.468750 1543728588.0440
MEM 44.468750 1543728588.1443
MEM 44.468750 1543728588.2471
MEM 44.468750 1543728588.3502
MEM 44.468750 1543728588.4550
MEM 44.468750 1543728588.5554
MEM 44.468750 1543728588.6605
MEM 44.468750 1543728588.7610
MEM 44.468750 1543728588.8661
MEM 44.468750 1543728588.9701
MEM 44.468750 1543728589.0706
MEM 44.468750 1543728589.1744
MEM 44.468750 1543728589.2771
MEM 44.468750 1543728589.3823
MEM 44.468750 1543728589.4839
MEM 44.468750 1543728589.5889
MEM 44.468750 1543728589.6936
MEM 44.468750 1543728589.7978
MEM 44.468750 1543728589.8984
MEM 44.468750 1543728590.0032
MEM 44.468750 1543728590.1043
MEM 44.468750 1543728590.2053
MEM 44.468750 1543728590.3058
MEM 44.468750 1543728590.4062
MEM 44.468750 1543728590.5104
MEM 44.468750 1543728590.6108
MEM 44.468750 1543728590.7110
MEM 44.468750 1543728590.8121
MEM 44.468750 1543728590.9136
MEM 44.468750 1543728591.0166
MEM 44.468750 1543728591.1218
MEM 44.468750 1543728591.2229
MEM 44.468750 1543728591.3268
MEM 44.468750 1543728591.4270
MEM 44.468750 1543728591.5272
MEM 44.468750 1543728591.6290
MEM 44.468750 1543728591.7330
MEM 44.468750 1543728591.8382
MEM 44.468750 1543728591.9397
MEM 44.468750 1543728592.0448
MEM 44.468750 1543728592.1500
MEM 44.468750 1543728592.2545
MEM 44.468750 1543728592.3558
MEM 44.468750 1543728592.4562
MEM 44.468750 1543728592.5565
MEM 44.468750 1543728592.6585
MEM 44.468750 1543728592.7600
MEM 44.468750 1543728592.8605
MEM 44.468750 1543728592.9656
MEM 44.468750 1543728593.0708
MEM 44.468750 1543728593.1729
MEM 44.468750 1543728593.2740
MEM 44.468750 1543728593.3743
MEM 44.468750 1543728593.4748
MEM 44.472656 1543728593.5753
MEM 44.472656 1543728593.6767
MEM 44.472656 1543728593.7775
MEM 44.472656 1543728593.8819
MEM 44.472656 1543728593.9860
MEM 44.472656 1543728594.0900
MEM 44.472656 1543728594.1929
MEM 44.472656 1543728594.2946
MEM 44.472656 1543728594.3990
MEM 44.472656 1543728594.5039
MEM 44.472656 1543728594.6065
MEM 44.472656 1543728594.7099
MEM 44.472656 1543728594.8105
MEM 44.472656 1543728594.9132
MEM 44.472656 1543728595.0165
MEM 44.472656 1543728595.1176
MEM 44.472656 1543728595.2198
MEM 44.472656 1543728595.3228
MEM 44.472656 1543728595.4261
MEM 44.472656 1543728595.5272
MEM 44.472656 1543728595.6290
MEM 44.472656 1543728595.7332
MEM 44.472656 1543728595.8376
MEM 44.472656 1543728595.9401
MEM 44.472656 1543728596.0432
MEM 44.472656 1543728596.1484
MEM 44.472656 1543728596.2500
MEM 44.472656 1543728596.3504
MEM 44.472656 1543728596.4556
MEM 44.472656 1543728596.5561
MEM 44.472656 1543728596.6568
MEM 44.472656 1543728596.7588
MEM 44.472656 1543728596.8593
MEM 44.472656 1543728596.9597
MEM 44.472656 1543728597.0623
MEM 44.472656 1543728597.1665
MEM 44.472656 1543728597.2682
MEM 44.472656 1543728597.3727
MEM 44.472656 1543728597.4764
MEM 44.472656 1543728597.5771
MEM 44.472656 1543728597.6775
MEM 44.472656 1543728597.7822
MEM 44.472656 1543728597.8854
MEM 44.472656 1543728597.9903
MEM 44.472656 1543728598.0954
MEM 44.472656 1543728598.1999
MEM 44.472656 1543728598.3042
MEM 44.472656 1543728598.4062
MEM 44.472656 1543728598.5083
MEM 44.472656 1543728598.6103
MEM 44.472656 1543728598.7117
MEM 44.472656 1543728598.8164
MEM 44.472656 1543728598.9205
MEM 44.472656 1543728599.0238
MEM 44.472656 1543728599.1290
MEM 44.472656 1543728599.2300
MEM 44.472656 1543728599.3352
MEM 44.472656 1543728599.4390
MEM 44.472656 1543728599.5408
MEM 44.472656 1543728599.6435
MEM 44.472656 1543728599.7450
MEM 44.472656 1543728599.8498
MEM 44.472656 1543728599.9538
MEM 44.472656 1543728600.0572
MEM 44.472656 1543728600.1594
MEM 44.472656 1543728600.2645
MEM 44.472656 1543728600.3663
MEM 44.472656 1543728600.4715
MEM 44.472656 1543728600.5759
MEM 44.472656 1543728600.6763
MEM 44.472656 1543728600.7775
MEM 44.472656 1543728600.8827
MEM 44.472656 1543728600.9843
MEM 44.476562 1543728601.0849
MEM 44.476562 1543728601.1899
MEM 44.476562 1543728601.2907
MEM 44.480469 1543728601.3926
MEM 44.484375 1543728601.4972
MEM 44.484375 1543728601.5998
MEM 44.484375 1543728601.7036
MEM 44.484375 1543728601.8074
MEM 44.488281 1543728601.9125
MEM 44.488281 1543728602.0177
MEM 44.492188 1543728602.1229
MEM 44.492188 1543728602.2237
MEM 44.496094 1543728602.3242
MEM 48.714844 1543728602.4244
MEM 48.750000 1543728602.5247
MEM 48.753906 1543728602.6259
MEM 48.753906 1543728602.7299
MEM 48.753906 1543728602.8313
MEM 48.753906 1543728602.9324
MEM 48.753906 1543728603.0375
MEM 48.753906 1543728603.1409
MEM 48.753906 1543728603.2424
MEM 48.753906 1543728603.3436
MEM 48.753906 1543728603.4445
MEM 48.753906 1543728603.5485
MEM 48.753906 1543728603.6497
MEM 48.753906 1543728603.7505
MEM 48.753906 1543728603.8557
MEM 48.753906 1543728603.9608
MEM 48.753906 1543728604.0660
MEM 48.753906 1543728604.1662
MEM 48.753906 1543728604.2713
MEM 48.753906 1543728604.3720
MEM 48.753906 1543728604.4745
MEM 48.753906 1543728604.5760
MEM 48.753906 1543728604.6775
MEM 48.753906 1543728604.7800
MEM 48.753906 1543728604.8807
MEM 48.753906 1543728604.9812
MEM 48.753906 1543728605.0819
MEM 48.753906 1543728605.1829
MEM 48.753906 1543728605.2835
MEM 48.753906 1543728605.3874
MEM 48.753906 1543728605.4901
MEM 48.753906 1543728605.5906
MEM 48.753906 1543728605.6944
MEM 48.753906 1543728605.7950
MEM 48.753906 1543728605.8969
MEM 48.753906 1543728605.9977
MEM 48.753906 1543728606.0997
MEM 48.753906 1543728606.2042
MEM 48.753906 1543728606.3080
MEM 48.753906 1543728606.4103
MEM 48.753906 1543728606.5147
MEM 48.753906 1543728606.6198
MEM 48.753906 1543728606.7240
MEM 48.753906 1543728606.8241
MEM 48.753906 1543728606.9265
MEM 48.753906 1543728607.0317
MEM 48.753906 1543728607.1369
MEM 48.753906 1543728607.2407
MEM 48.753906 1543728607.3424
MEM 48.753906 1543728607.4472
MEM 48.753906 1543728607.5496
MEM 48.753906 1543728607.6522
MEM 48.753906 1543728607.7534
MEM 48.753906 1543728607.8566
MEM 48.753906 1543728607.9574
MEM 48.753906 1543728608.0586
MEM 48.753906 1543728608.1638
MEM 48.753906 1543728608.2650
MEM 48.753906 1543728608.3691
MEM 48.753906 1543728608.4743
MEM 48.753906 1543728608.5745
MEM 48.753906 1543728608.6784
MEM 48.753906 1543728608.7835
MEM 48.753906 1543728608.8843
MEM 48.753906 1543728608.9865
MEM 48.753906 1543728609.0915
MEM 48.753906 1543728609.1965
MEM 48.753906 1543728609.2996
MEM 48.753906 1543728609.4024
MEM 48.753906 1543728609.5052
MEM 48.753906 1543728609.6084
MEM 48.753906 1543728609.7088
MEM 48.753906 1543728609.8140
MEM 48.753906 1543728609.9185
MEM 48.753906 1543728610.0236
MEM 48.753906 1543728610.1250
MEM 48.753906 1543728610.2302
MEM 48.757812 1543728610.3303
MEM 48.757812 1543728610.4328
MEM 48.757812 1543728610.5379
MEM 48.757812 1543728610.6411
MEM 48.757812 1543728610.7417
MEM 48.757812 1543728610.8420
MEM 48.757812 1543728610.9431
MEM 48.757812 1543728611.0483
MEM 48.757812 1543728611.1496
MEM 48.757812 1543728611.2519
MEM 48.757812 1543728611.3571
MEM 48.757812 1543728611.4582
MEM 48.757812 1543728611.5584
MEM 48.757812 1543728611.6602
MEM 48.757812 1543728611.7604
MEM 48.757812 1543728611.8611
MEM 48.757812 1543728611.9660
MEM 48.757812 1543728612.0671
MEM 48.757812 1543728612.1723
MEM 48.757812 1543728612.2725
MEM 48.757812 1543728612.3728
MEM 48.757812 1543728612.4733
MEM 48.757812 1543728612.5738
MEM 48.757812 1543728612.6752
MEM 48.757812 1543728612.7755
MEM 48.757812 1543728612.8775
MEM 48.757812 1543728612.9785
MEM 48.757812 1543728613.0800
MEM 48.757812 1543728613.1808
MEM 48.757812 1543728613.2811
MEM 48.757812 1543728613.3819
MEM 48.757812 1543728613.4823
MEM 48.757812 1543728613.5826
MEM 48.757812 1543728613.6830
MEM 48.757812 1543728613.7879
MEM 48.757812 1543728613.8918
MEM 48.757812 1543728613.9942
MEM 48.757812 1543728614.0970
MEM 48.757812 1543728614.1995
MEM 48.757812 1543728614.3014
MEM 48.757812 1543728614.4019
MEM 48.757812 1543728614.5056
MEM 48.757812 1543728614.6087
MEM 48.757812 1543728614.7092
MEM 48.757812 1543728614.8096
MEM 48.757812 1543728614.9112
MEM 48.757812 1543728615.0159
MEM 48.757812 1543728615.1180
MEM 48.757812 1543728615.2183
MEM 48.757812 1543728615.3235
MEM 48.757812 1543728615.4254
MEM 48.757812 1543728615.5266
MEM 48.757812 1543728615.6270
MEM 48.757812 1543728615.7274
MEM 48.757812 1543728615.8279
MEM 48.757812 1543728615.9283
MEM 48.757812 1543728616.0292
MEM 48.757812 1543728616.1340
MEM 48.757812 1543728616.2381
MEM 48.757812 1543728616.3416
MEM 48.757812 1543728616.4422
MEM 48.757812 1543728616.5430
MEM 48.757812 1543728616.6442
MEM 48.757812 1543728616.7467
MEM 48.757812 1543728616.8494
MEM 48.757812 1543728616.9535
MEM 48.757812 1543728617.0540
MEM 48.757812 1543728617.1579
MEM 48.757812 1543728617.2589
MEM 48.757812 1543728617.3595
MEM 48.757812 1543728617.4612
MEM 48.757812 1543728617.5641
MEM 48.757812 1543728617.6660
MEM 48.757812 1543728617.7671
MEM 48.757812 1543728617.8721
MEM 48.757812 1543728617.9756
MEM 48.757812 1543728618.0758
MEM 48.757812 1543728618.1762
MEM 48.757812 1543728618.2776
MEM 48.757812 1543728618.3801
MEM 48.757812 1543728618.4812
MEM 48.757812 1543728618.5815
MEM 48.757812 1543728618.6821
MEM 48.757812 1543728618.7843
MEM 48.757812 1543728618.8846
MEM 48.757812 1543728618.9859
MEM 48.757812 1543728619.0872
MEM 48.757812 1543728619.1924
MEM 48.757812 1543728619.2931
MEM 48.757812 1543728619.3937
MEM 48.757812 1543728619.4966
MEM 48.757812 1543728619.5974
MEM 48.757812 1543728619.6994
MEM 48.757812 1543728619.8037
MEM 48.757812 1543728619.9040
MEM 48.757812 1543728620.0088
MEM 48.757812 1543728620.1092
MEM 48.757812 1543728620.2142
MEM 48.757812 1543728620.3158
MEM 48.757812 1543728620.4208
MEM 48.757812 1543728620.5253
MEM 48.757812 1543728620.6260
MEM 48.757812 1543728620.7274
MEM 48.757812 1543728620.8279
MEM 48.757812 1543728620.9295
MEM 48.757812 1543728621.0348
MEM 48.757812 1543728621.1395
MEM 48.757812 1543728621.2429
MEM 48.757812 1543728621.3441
MEM 48.757812 1543728621.4510
MEM 48.757812 1543728621.5519
MEM 48.757812 1543728621.6530
MEM 48.757812 1543728621.7534
MEM 48.757812 1543728621.8540
MEM 48.757812 1543728621.9567
MEM 48.757812 1543728622.0576
MEM 48.757812 1543728622.1595
MEM 48.757812 1543728622.2618
MEM 48.757812 1543728622.3657
MEM 48.757812 1543728622.4700
MEM 48.757812 1543728622.5721
MEM 48.757812 1543728622.6726
MEM 48.757812 1543728622.7730
MEM 48.757812 1543728622.8735
MEM 48.757812 1543728622.9787
MEM 48.757812 1543728623.0811
MEM 48.757812 1543728623.1848
MEM 48.757812 1543728623.2865
MEM 48.757812 1543728623.3909
MEM 48.757812 1543728623.4939
MEM 48.757812 1543728623.5948
MEM 48.757812 1543728623.6992
MEM 48.757812 1543728623.7994
MEM 48.757812 1543728623.9010
MEM 48.343750 1543728624.0024
MEM 48.343750 1543728624.1029
MEM 48.343750 1543728624.2043
MEM 48.343750 1543728624.3053
MEM 48.343750 1543728624.4101
MEM 48.343750 1543728624.5104
MEM 48.269531 1543728624.6156
MEM 48.269531 1543728624.7160
MEM 48.269531 1543728624.8168
MEM 48.269531 1543728624.9192
MEM 48.269531 1543728625.0203
MEM 48.269531 1543728625.1219
MEM 48.269531 1543728625.2231
MEM 48.269531 1543728625.3266
MEM 48.269531 1543728625.4284
MEM 48.269531 1543728625.5321
MEM 48.269531 1543728625.6327
MEM 48.269531 1543728625.7359
MEM 48.269531 1543728625.8396
MEM 48.269531 1543728625.9409
MEM 48.269531 1543728626.0412
MEM 48.269531 1543728626.1448
MEM 48.269531 1543728626.2491
MEM 48.269531 1543728626.3512
MEM 48.269531 1543728626.4554
MEM 48.269531 1543728626.5565
MEM 48.269531 1543728626.6571
MEM 48.269531 1543728626.7602
MEM 48.269531 1543728626.8605
MEM 48.269531 1543728626.9655
MEM 48.269531 1543728627.0695
MEM 48.269531 1543728627.1732
MEM 48.269531 1543728627.2750
MEM 48.269531 1543728627.3807
MEM 48.273438 1543728627.4837
MEM 48.273438 1543728627.5839
MEM 48.281250 1543728627.6843
MEM 48.281250 1543728627.7853
MEM 48.281250 1543728627.8863
MEM 48.289062 1543728627.9915
MEM 48.289062 1543728628.0960
MEM 48.289062 1543728628.1991
MEM 48.289062 1543728628.2993
MEM 48.289062 1543728628.4035
MEM 48.289062 1543728628.5037
MEM 48.289062 1543728628.6045
MEM 48.289062 1543728628.7076
MEM 48.289062 1543728628.8079
MEM 48.289062 1543728628.9088
MEM 48.289062 1543728629.0108
MEM 48.289062 1543728629.1154
MEM 48.289062 1543728629.2162
MEM 48.289062 1543728629.3214
MEM 48.289062 1543728629.4232
MEM 48.289062 1543728629.5246
MEM 48.289062 1543728629.6262
MEM 48.289062 1543728629.7292
MEM 48.289062 1543728629.8329
MEM 48.289062 1543728629.9341
MEM 48.289062 1543728630.0375
MEM 48.289062 1543728630.1413
MEM 48.289062 1543728630.2453
MEM 48.289062 1543728630.3490
MEM 48.289062 1543728630.4542
MEM 48.289062 1543728630.5580
MEM 48.289062 1543728630.6619
MEM 48.289062 1543728630.7654
MEM 48.289062 1543728630.8685
MEM 48.289062 1543728630.9703
MEM 48.289062 1543728631.0746
MEM 48.289062 1543728631.1765
MEM 48.289062 1543728631.2792
MEM 48.289062 1543728631.3797
MEM 48.289062 1543728631.4803
MEM 48.289062 1543728631.5813
MEM 48.289062 1543728631.6818
MEM 48.289062 1543728631.7869
MEM 48.289062 1543728631.8913
MEM 48.289062 1543728631.9942
MEM 48.289062 1543728632.0989
MEM 48.289062 1543728632.1994
MEM 48.289062 1543728632.3025
MEM 48.289062 1543728632.4032
MEM 48.289062 1543728632.5034
MEM 48.289062 1543728632.6078
MEM 48.289062 1543728632.7081
MEM 48.289062 1543728632.8101
MEM 48.289062 1543728632.9122
MEM 48.289062 1543728633.0154
MEM 48.289062 1543728633.1182
MEM 48.289062 1543728633.2196
MEM 48.289062 1543728633.3241
MEM 48.289062 1543728633.4289
MEM 48.289062 1543728633.5292
MEM 48.289062 1543728633.6297
MEM 48.289062 1543728633.7348
MEM 48.289062 1543728633.8378
MEM 48.289062 1543728633.9411
MEM 48.289062 1543728634.0416
MEM 48.289062 1543728634.1451
MEM 48.289062 1543728634.2488
MEM 48.289062 1543728634.3507
MEM 48.289062 1543728634.4536
MEM 48.289062 1543728634.5547
MEM 48.289062 1543728634.6572
MEM 48.289062 1543728634.7611
MEM 48.289062 1543728634.8616
MEM 48.289062 1543728634.9629
MEM 48.289062 1543728635.0631
MEM 48.289062 1543728635.1636
MEM 48.289062 1543728635.2653
MEM 48.289062 1543728635.3675
MEM 48.289062 1543728635.4682
MEM 48.289062 1543728635.5734
MEM 48.289062 1543728635.6743
MEM 48.289062 1543728635.7783
MEM 48.289062 1543728635.8835
MEM 48.289062 1543728635.9887
MEM 48.289062 1543728636.0909
MEM 48.289062 1543728636.1948
MEM 48.289062 1543728636.2988
MEM 48.289062 1543728636.3990
MEM 48.289062 1543728636.5026
MEM 48.289062 1543728636.6068
MEM 48.289062 1543728636.7070
MEM 48.289062 1543728636.8073
MEM 48.289062 1543728636.9107
MEM 48.289062 1543728637.0116
MEM 48.289062 1543728637.1152
MEM 48.289062 1543728637.2157
MEM 48.289062 1543728637.3179
MEM 48.289062 1543728637.4198
MEM 48.289062 1543728637.5246
MEM 48.289062 1543728637.6274
MEM 48.289062 1543728637.7283
MEM 48.289062 1543728637.8289
MEM 48.289062 1543728637.9341
MEM 48.289062 1543728638.0351
MEM 48.289062 1543728638.1403
MEM 48.289062 1543728638.2436
MEM 48.289062 1543728638.3441
MEM 48.289062 1543728638.4487
MEM 48.289062 1543728638.5503
MEM 48.289062 1543728638.6506
MEM 48.289062 1543728638.7522
MEM 48.289062 1543728638.8574
MEM 48.289062 1543728638.9601
MEM 48.289062 1543728639.0652
MEM 48.289062 1543728639.1679
MEM 48.289062 1543728639.2683
MEM 48.289062 1543728639.3715
MEM 48.289062 1543728639.4720
MEM 48.289062 1543728639.5751
MEM 48.289062 1543728639.6785
MEM 48.289062 1543728639.7794
MEM 48.289062 1543728639.8837
MEM 48.289062 1543728639.9881
MEM 48.289062 1543728640.0933
MEM 48.289062 1543728640.1970
MEM 48.289062 1543728640.2996
MEM 48.289062 1543728640.4048
MEM 48.289062 1543728640.5089
MEM 48.289062 1543728640.6133
MEM 48.289062 1543728640.7154
MEM 48.289062 1543728640.8205
MEM 48.289062 1543728640.9239
MEM 48.289062 1543728641.0278
MEM 48.289062 1543728641.1301
MEM 48.289062 1543728641.2313
MEM 48.289062 1543728641.3348
MEM 48.289062 1543728641.4354
MEM 48.289062 1543728641.5406
MEM 48.289062 1543728641.6446
MEM 48.289062 1543728641.7486
MEM 48.289062 1543728641.8494
MEM 48.289062 1543728641.9496
MEM 48.289062 1543728642.0546
MEM 48.289062 1543728642.1570
MEM 48.304688 1543728642.2589
MEM 48.304688 1543728642.3638
MEM 48.304688 1543728642.4661
MEM 48.304688 1543728642.5694
MEM 48.304688 1543728642.6718
MEM 48.304688 1543728642.7744
MEM 48.304688 1543728642.8750
MEM 48.304688 1543728642.9791
MEM 48.304688 1543728643.0803
